date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,18467500000.0,18032400000.0,16240500000.0,15191500000.0,13981900000.0,12988700000.0,12074500000.0,10768600000.0,10128200000.0,9602400000.0,8801200000.0,7162600000.0,8071200000.0,6785473000.0,6291845000.0,5737774000.0,4664616000.0,4264579000.0,3961545000.0,3842452000.0,2561239000.0,1733489000.0,1276929000.0,927895000.0,628700000.0,413300000.0,270900000.0
,costOfRevenue,15257400000.0,14992500000.0,13533600000.0,12741600000.0,11654700000.0,10872900000.0,10153200000.0,9008300000.0,8458600000.0,8015000000.0,7410400000.0,6029700000.0,6710200000.0,5715630000.0,5324215000.0,4867650000.0,3990824000.0,3700744000.0,3434510000.0,3352609000.0,2237700000.0,1513314000.0,1106124000.0,805413000.0,546400000.0,357600000.0,235700000.0
,grossProfit,3210100000.0,3039900000.0,2706900000.0,2449900000.0,2327200000.0,2115800000.0,1921300000.0,1760300000.0,1669600000.0,1587400000.0,1390800000.0,1132900000.0,1361000000.0,1069843000.0,967630000.0,870124000.0,673792000.0,563835000.0,527035000.0,489843000.0,323539000.0,220175000.0,170805000.0,122482000.0,82300000.0,55700000.0,35200000.0
,grossProfitRatio,0.173824285907676,0.168579889532175,0.166675902835504,0.161267814238225,0.166443759431837,0.162895439882359,0.159120460474554,0.163466003008748,0.164846665745147,0.165312838457052,0.158023905831023,0.158168821377712,0.168624244226385,0.157666679979421,0.153791137575703,0.151648357010924,0.144447474347299,0.132213519787065,0.133037741588194,0.127481878758668,0.126321284347146,0.127012631750187,0.133762331343403,0.13199984912086,0.130905042150469,0.134768932978466,0.129937246216316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2030900000.0,1713100000.0,1537100000.0,1410100000.0,1345100000.0,1226000000.0,1110300000.0,1120900000.0,1029500000.0,994000000.0,932100000.0,821100000.0,894800000.0,530120000.0,433482000.0,386563000.0,325205000.0,261611000.0,253328000.0,217756000.0,165627000.0,115537000.0,90315000.0,64879000.0,49200000.0,34600000.0,21800000.0
,SellingAndMarketingExpenses,0.0,193200000.0,182500000.0,173700000.0,162900000.0,147800000.0,138000000.0,130800000.0,129500000.0,122700000.0,106000000.0,101900000.0,141300000.0,118324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-22000000.0,-24500000.0,1800000.0,2100000.0,1800000.0,-9300000.0,2700000.0,1000000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2030900000.0,1906300000.0,1719600000.0,1583800000.0,1508000000.0,1373800000.0,1248300000.0,1251700000.0,1159000000.0,1116700000.0,1038100000.0,923000000.0,1036100000.0,673444000.0,547996000.0,477365000.0,389334000.0,265657000.0,258837000.0,230235000.0,165627000.0,115537000.0,90315000.0,68879000.0,51400000.0,36300000.0,22800000.0
,costAndExpenses,17288300000.0,16898800000.0,15253200000.0,14325400000.0,13162700000.0,12246700000.0,11401500000.0,10260000000.0,9617600000.0,9131700000.0,8448500000.0,6952700000.0,7746300000.0,6389074000.0,5872211000.0,5345015000.0,4380158000.0,3966401000.0,3693347000.0,3582844000.0,2403327000.0,1628851000.0,1196439000.0,874292000.0,597800000.0,393900000.0,258500000.0
,interestExpense,154900000.0,159400000.0,148600000.0,150500000.0,146500000.0,159500000.0,197300000.0,250100000.0,307400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,425600000.0,267100000.0,265600000.0,260900000.0,254500000.0,227400000.0,207900000.0,208200000.0,210200000.0,204900000.0,209400000.0,218200000.0,218400000.0,28138000.0,21493000.0,16998000.0,15135000.0,15564000.0,15383000.0,10478000.0,6788000.0,4758000.0,2672000.0,1975000.0,2200000.0,1700000.0,1000000.0
,EBITDA,1604800000.0,1400700000.0,1252900000.0,1127000000.0,1073700000.0,969400000.0,880900000.0,716800000.0,720800000.0,675600000.0,562100000.0,428100000.0,543300000.0,424537000.0,441127000.0,409757000.0,299593000.0,313742000.0,283581000.0,270086000.0,164700000.0,109396000.0,83162000.0,55578000.0,33100000.0,21100000.0,13400000.0
,EBITDARatio,0.0868986056585894,0.0776768483396553,0.0771466395739047,0.0741862225586677,0.0767921384075126,0.0746341050297566,0.072955401879995,0.0665638987426406,0.0711676309709524,0.0703574106473382,0.0638662909603236,0.0597687990394549,0.0673134106452572,0.0625655720684468,0.0701109134125205,0.0714139316048349,0.0642267230571605,0.0735692784680504,0.0715834352506408,0.0702900127314538,0.0643048149743152,0.0631074093922719,0.0651265653767751,0.0598968633304415,0.0526483219341498,0.0510525042342124,0.0494647471391657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1179200000.0,1133600000.0,987300000.0,866100000.0,819200000.0,742000000.0,673000000.0,508600000.0,510600000.0,470700000.0,352700000.0,209900000.0,324900000.0,396399000.0,419634000.0,392759000.0,284458000.0,298178000.0,268198000.0,259608000.0,157912000.0,104638000.0,80490000.0,53603000.0,30900000.0,19400000.0,12400000.0
