Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,12501000.0,31446000.0,30580000.0,46565000.0,11269000.0,26000.0,4486000.0,0.0
Stock-based compensation,6657000.0,6560000.0,2584000.0,2357000.0,0.0,2559000.0,259000.0,0.0
Operating Cash Flow,57724000.0,46919000.0,36643000.0,-6285000.0,91048000.0,-18386000.0,626000.0,0.0
Capital Expenditure,3749000.0,1747000.0,1480000.0,3497000.0,245000.0,13000.0,0.0,0.0
Acquisitions and disposals,-0.0,-85826000.0,-102268000.0,-74284000.0,-70500000.0,-7232000.0,-0.0,-0.0
Investment purchases and sales,-341728000.0,-227255000.0,-313648000.0,-381853000.0,0.0,-2000.0,-72000.0,0.0
Investing Cash flow,-109107000.0,205677000.0,-319985000.0,-215115000.0,-494165000.0,-689182000.0,356000.0,0.0
Issuance (repayment) of debt,-1617346000.0,-1816537000.0,-1957183000.0,-1185739000.0,-150347000.0,-38000.0,-525000.0,-0.0
Issuance (buybacks) of shares,-14111000.0,-7300000.0,-43754000.0,-3982000.0,-52463000.0,3741000.0,-72000.0,0.0
Dividend payments,-4781000.0,-3499000.0,-3191000.0,-3313000.0,-370000.0,-366000.0,-5565000.0,-0.0
Financing Cash Flow,-2003000.0,-194406000.0,276952000.0,237813000.0,363908000.0,739562000.0,-6860000.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,86003000.0,58190000.0,-6390000.0,16413000.0,-39209000.0,31994000.0,-5878000.0,0.0
Free Cash Flow,53975000.0,45172000.0,35163000.0,-9782000.0,90803000.0,-18399000.0,626000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
