Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,77321412.5258,36677924.7584,13858899.494,21198210.8026,25936523.0511,29656155.0152,34245513.7015,36608608.847,39346618.9035,44234472.9529
Short-term investments,8536256.6268,21108922.0377,18235394.071,9786800.9246,13250637.1729,17097264.4377,16439349.603,12942001.7135,15605952.3778,18072771.9253
Cash and short-term investments,85857669.1526,57786846.7961,32094293.565,30985011.7272,39187160.224,46753419.4529,50684863.3045,49550610.5605,54952571.2813,62307244.8782
Receivables,54738970.2579,40215780.0919,10385056.9234,4637241.5859,4714485.3224,5065539.5137,6684709.2443,5552981.5352,7349957.6856,5090157.0478
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,143919489.6217,102139975.6075,44422248.8385,36983895.1808,46324227.5564,55709536.4742,63811918.8103,61977520.6058,68080298.4215,71435403.6063
Property, Plant & Equipment Net,1346032.8871,887512.8999,396205.3803,553167.0088,1108484.3373,2198898.1763,3310415.3143,2356307.112,2382805.9859,2444688.5973
Goodwill and Intangible Assets,1045017.5218,971948.588,193958.2824,333602.2576,9113696.8638,13220934.6505,22799029.4208,20040258.2533,37303576.7951,10732674.1205
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,607786.2396,1245883.365,1191402.993,947887.7184
Tax assets,6660975.8289,2848297.2136,0.0,0.0,0.0,8174392.0973,10419729.4741,9810037.2988,764245.7822,323143.5404
Total non-current assets,11686584.5988,6578478.2813,1782924.2112,2056930.2465,11335234.7236,27653875.3799,40042498.0672,52669632.9735,43827756.6577,16837071.027
Total assets,155606074.2205,108718453.8887,46205173.0497,39040825.4273,57659462.28,83363411.8541,103854416.8775,114647153.5793,111908055.0792,88272474.6332
Payables,64631143.8584,41664321.2309,8059215.2978,2157351.3342,2479239.9069,4154635.2584,4804987.0411,4790266.2342,5922235.9852,2761800.1249
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,84033605.8945,60741157.7071,17146243.716,7493285.4035,8819441.3349,10828267.4772,9746185.836,10407094.9779,12542726.8682,7107434.4557
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,18037559.5292,21278731.5883,11426132.1486,9870201.489,10047638.3252,12022226.4438,11439908.5409,10457137.3845,13023390.2014,11553889.5711
Tax Liabilities,1746787.6718,1527347.7812,172407.3621,102123.1401,0.0,0.0,0.0,1308867.7733,2318598.639,234386.7813
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3684967.2028,6699502.7676,3656196.5112,5900164.4183,5114745.9487,6995630.6991,9489731.9822,8763460.7603,11604586.1881,9116956.4187
Total liabilities,87718573.0973,67440660.4747,20802440.2273,13393449.8218,13934187.2836,17823898.1763,19235917.8183,19170555.7382,24147313.0563,16224390.8744
Other comprehensive income,0.0,0.0,0.0,0.0,1389946.1476,1590045.5927,2819113.6091,2624637.9475,3167562.4483,2810917.9431
Retained earnings (deficit),40798813.9096,13098789.7551,-77914.8656,-14022358.1595,-29056362.7275,-10342895.1368,7232374.4339,17189566.6759,4454384.693,1090070.8761
Total shareholders equity,68432024.4407,41805047.3778,25864419.8451,26061825.349,44115483.4152,65857712.766,84140348.8336,87862386.833,77954853.3174,71863676.5118
Investments,8536256.6268,21108922.0377,18235394.071,9786800.9246,13250637.1729,17097264.4377,17047135.8426,14187885.0785,16797355.3707,19020659.6437
Net Debt,-85833224.3671,,,,,,,,,
Other Assets,3074360.5895,,,,,,,,,
Other Liabilities,19402462.0361,19076836.4762,9087028.4182,5335934.0693,6340201.428,6673632.2188,4941198.7949,5616828.7437,6620490.883,4345634.3308
