date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,1570575000.0,1452183000.0,892345000.0,1068200000.0,768870000.0,619264000.0,589592000.0,580023000.0,607438000.0,730133000.0,667382000.0,823483000.0,1610746000.0,1174515000.0,1260361000.0,1464390000.0,1202509000.0,1160959000.0,1173735000.0,1165037000.0,1168237000.0,1050644000.0
,costOfRevenue,1220057000.0,1107500000.0,701901000.0,910913000.0,642603000.0,496274000.0,456784000.0,452233000.0,462532000.0,294072000.0,261211000.0,226943000.0,554206000.0,498378000.0,567716000.0,808237000.0,649896000.0,558471000.0,0.0,0.0,0.0,0.0
,grossProfit,350518000.0,344683000.0,190444000.0,157287000.0,126267000.0,122990000.0,132808000.0,127790000.0,144906000.0,436061000.0,406171000.0,596540000.0,1056540000.0,676137000.0,692645000.0,656153000.0,552613000.0,602488000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.223178135396272,0.23735507164042,0.213419697538508,0.147244897959184,0.164224121112802,0.198606733154196,0.225254074003718,0.220318849424937,0.238552741185109,0.597235024303791,0.608603468478323,0.724410825724393,0.655932096059838,0.575673363047726,0.549560800437335,0.448072576294566,0.459549990894039,0.518957172475514,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,87285000.0,98335000.0,40555000.0,32210000.0,24504000.0,21652000.0,29666000.0,24909000.0,30399000.0,217219000.0,199697000.0,402037000.0,717270000.0,652752000.0,665830000.0,644279000.0,530864000.0,481776000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,12032000.0,-9404000.0,8180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
