date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,524475000.0,1604566000.0,1275118000.0,1184719000.0,1149207000.0,1092124000.0,1040991000.0,954562000.0,986594000.0,952144000.0,769961000.0,879121000.0,930869000.0,747723000.0,947922000.0,868789000.0,749453000.0,448800000.0,414358000.0,325159000.0,514380000.0,510800000.0,524500000.0,826000000.0,747200000.0
,costOfRevenue,581601000.0,1123188000.0,916190000.0,852690000.0,825586000.0,796479000.0,715793000.0,680098000.0,571245000.0,566798000.0,529896000.0,531257000.0,566366000.0,448975000.0,618455000.0,554860000.0,479864000.0,276937000.0,260357000.0,218357000.0,367886000.0,324600000.0,315100000.0,511200000.0,443200000.0
,grossProfit,-57126000.0,481378000.0,358928000.0,332029000.0,323621000.0,295645000.0,325198000.0,274464000.0,415349000.0,385346000.0,240065000.0,347864000.0,364503000.0,298748000.0,329467000.0,313929000.0,269589000.0,171863000.0,154001000.0,106802000.0,146494000.0,186200000.0,209400000.0,314800000.0,304000000.0
,grossProfitRatio,-0.108920348920349,0.30000511041615,0.281486105599639,0.280259707154186,0.281603749368042,0.270706439928067,0.312392710407679,0.287528730454386,0.420992829877336,0.404713992841419,0.311788519158763,0.395695245591904,0.391572820665421,0.399543681283042,0.347567626872253,0.361340900955238,0.359714351667149,0.382938948306595,0.371661703164896,0.328460845309526,0.284797231618648,0.364526233359436,0.399237368922784,0.381113801452785,0.406852248394004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186590000.0,179301000.0,200490000.0,175550000.0,178809000.0,178217000.0,201363000.0,209667000.0,204181000.0,128740000.0,119532000.0,86859000.0,161403000.0,138300000.0,123700000.0,161300000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-14976000.0,693000.0,1633000.0,928000.0,4161000.0,-10889000.0,23415000.0,2447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,215082000.0,213847000.0,120876000.0,111959000.0,109816000.0,114383000.0,172093000.0,195246000.0,419245000.0,304590000.0,306051000.0,292142000.0,327037000.0,255566000.0,397913000.0,292896000.0,283396000.0,188546000.0,145623000.0,142396000.0,219858000.0,190900000.0,166500000.0,214700000.0,174400000.0
,costAndExpenses,796683000.0,1337035000.0,1037066000.0,964649000.0,935402000.0,910862000.0,887886000.0,875344000.0,990490000.0,871388000.0,835947000.0,823399000.0,893403000.0,704541000.0,1016368000.0,847756000.0,763260000.0,465483000.0,405980000.0,360753000.0,587744000.0,515500000.0,481600000.0,725900000.0,617600000.0
,interestExpense,115783000.0,131620000.0,74961000.0,66051000.0,63906000.0,63901000.0,61447000.0,60916000.0,58582000.0,74673000.0,81426000.0,76592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,215082000.0,213847000.0,120876000.0,111959000.0,109816000.0,114383000.0,112278000.0,116528000.0,130691000.0,125289000.0,105561000.0,116592000.0,109774000.0,77349000.0,85840000.0,83229000.0,78003000.0,58950000.0,56620000.0,41275000.0,58455000.0,52600000.0,42800000.0,53400000.0,48900000.0
,EBITDA,-57126000.0,481378000.0,358928000.0,332029000.0,323621000.0,295645000.0,265383000.0,195746000.0,126795000.0,206045000.0,39575000.0,172314000.0,147240000.0,120531000.0,17394000.0,104262000.0,64196000.0,42267000.0,64998000.0,5681000.0,-14909000.0,47900000.0,85700000.0,153500000.0,178500000.0
,EBITDARatio,-0.108920348920349,0.30000511041615,0.281486105599639,0.280259707154186,0.281603749368042,0.270706439928067,0.254933039766914,0.205063683658055,0.128517911116427,0.216401090591339,0.0513987072072482,0.196007148049017,0.158174780769367,0.161197395292107,0.0183496110439467,0.120008425521041,0.0856571392735769,0.094177807486631,0.156864354012714,0.0174714524278891,-0.028984408414013,0.0937744714173845,0.163393708293613,0.185835351089588,0.238891862955032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-272208000.0,267531000.0,238052000.0,220070000.0,213805000.0,181262000.0,153105000.0,79218000.0,-3896000.0,80756000.0,-65986000.0,55722000.0,37466000.0,43182000.0,-68446000.0,21033000.0,-13807000.0,-16683000.0,8378000.0,-35594000.0,-73364000.0,-4700000.0,42900000.0,100100000.0,129600000.0
,operatingIncomeRatio,-0.519010439010439,0.166731066219775,0.186690172987912,0.185757128905673,0.186045681935456,0.165971995853951,0.147076199506048,0.0829888472409335,-0.00394893948270515,0.0848149019476046,-0.0857004445679716,0.0633837662847321,0.040248413042007,0.0577513330471311,-0.072206362970793,0.024209560664327,-0.0184227696733484,-0.0371724598930481,0.0202192307135376,-0.109466445646591,-0.142626074108636,-0.00920125293657009,0.0817921830314585,0.121186440677966,0.173447537473233
