Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,2138918181.8182,1589886942.4773,1252903722.0632,1004696006.3168,723644098.9328,376594539.4112
Revenue Growth,0.3453,0.269,0.247,0.3884,0.9215,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,2138918181.8182,1589886942.4773,1252903722.0632,1004696006.3168,723644098.9328,376594539.4112
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,329736363.6364,145324175.1415,106388615.8711,137937912.9784,150881394.1449,163357293.4473
Operating Expenses,1992463636.3636,1367339332.3039,1082851160.2068,988405435.7312,670075251.7577,450072735.0427
Operating Income,146454545.4545,222547610.1734,170052561.8563,16290570.5855,53568847.1751,-73478195.6315
Interest Expense,4718181.8182,230729.6381,555531.8149,881020.6541,1144741.8962,373285.85
Earnings before Tax,52763636.3636,159735903.3065,133900260.6726,-64231392.5944,94837547.3872,-13417426.4008
Income Tax Expense,86563636.3636,88049979.5893,76099311.9952,-1213481.2783,59708462.0652,-6158793.9221
Net Income - Non-Controlling int,18854545.4545,-1171396.6242,-2914405.3673,-3241491.0859,18394704.3204,53435878.4425
Net Income - Discontinued ops,-3418181.8182,115364.8191,16939447.0322,63067780.4098,-24147322.0996,-12141956.3153
Net Income,-33800000.0,71685923.7172,57800948.6774,-63017911.3161,35129085.3221,-7258632.4786
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-33800000.0,71685923.7172,57800948.6774,-63017911.3161,35129085.3221,-7258632.4786
EPS,-0.142,0.3244,0.2978,-0.3601,0.2008,-0.0414
EPS Diluted,-0.142,0.3018,0.269,-0.3251,0.1849,-0.0414
Weighted Average Shs Out,2168152.8182,1932587.0117,1861249.5193,1810044.4666,,
Weighted Average Shs Out (Dil),2168152.8182,1932587.0117,1861249.5193,1810044.4666,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.0007,0.0013,0.0012,-0.0002,0.0014,0.0002
EBIT Margin,0.0269,0.1006,0.1073,-0.0631,0.1326,-0.0346
Profit Margin,-0.0001,0.0004,0.0004,-0.0005,0.0004,-0.0002
Free Cash Flow margin,-0.0015,0.0609,0.2389,0.1024,0.1575,-0.0485
EBITDA,158709090.9091,223408409.2079,178043673.3473,-29630553.1314,119955610.4811,7471728.3951
EBIT,57481818.1818,159966632.9446,134455792.4875,-63350371.9403,95982289.2834,-13044140.5508
Consolidated Income,-52654545.4545,72857320.3415,60715354.0447,-66259402.402,16734381.0017,-60694510.9212
Earnings Before Tax Margin,0.0247,0.1005,0.1069,-0.0639,0.1311,-0.0356
Net Profit Margin,-0.0158,0.0451,0.0461,-0.0627,0.0485,-0.0193
