date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1230750000.0,932377000.0,600024000.0,513368000.0,684265000.0,846507000.0,474000000.0,400901000.0,410701000.0,394457000.0,525075000.0,461285000.0,856309000.0,530937000.0,677648000.0,572349000.0,430615000.0,573026208.07778,845776886.995393
,costOfRevenue,663769000.0,356476000.0,327208000.0,212462000.0,219759000.0,224955000.0,242400000.0,413748000.0,424685000.0,232186000.0,239527000.0,212962000.0,243313000.0,234794000.0,222533000.0,190309000.0,120870000.0,382857070.891528,730348279.589074
,grossProfit,566981000.0,575901000.0,272816000.0,300906000.0,464506000.0,621552000.0,231600000.0,-12847000.0,-13984000.0,162271000.0,285548000.0,248323000.0,612996000.0,296143000.0,455115000.0,382040000.0,309745000.0,190169137.186252,115428607.406319
,grossProfitRatio,0.460679260613447,0.617669676536422,0.45467514632748,0.586140935936794,0.678839338560353,0.734255003207298,0.488607594936709,-0.0320453179213821,-0.034049101414411,0.411378173032802,0.543823263343332,0.538328798898729,0.715858410924094,0.55777427453728,0.671609744292022,0.667494832698231,0.719308430965015,0.331868131868131,0.136476426799007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,62427000.0,67494000.0,97346000.0,78041000.0,61764000.0,72100000.0,76200000.0,27536000.0,35457000.0,36745000.0,15844000.0,15022000.0,17900000.0,15544000.0,33040000.0,27920000.0,3720000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,55386000.0,56796000.0,61457000.0,41966000.0,37055000.0,38826000.0,29154000.0,15865000.0,24956000.0,205268000.0,208047000.0,216961000.0,99100000.0,105814000.0,162446000.0,139542000.0,62738000.0,185131544.148206,82898727.137265
,costAndExpenses,719155000.0,736774000.0,651543000.0,499962000.0,476045000.0,494535000.0,462500000.0,429613000.0,449641000.0,437454000.0,447574000.0,429923000.0,342413000.0,340608000.0,384979000.0,329851000.0,183608000.0,567988615.039734,813247006.72634
,interestExpense,65637000.0,89189000.0,67956000.0,38391000.0,39007000.0,42373000.0,89826000.0,58423000.0,61033000.0,54983000.0,69961000.0,49057000.0,90329000.0,82036000.0,70774000.0,51566000.0,0.0,35263151.266325,52467548.821054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,319751000.0,337702000.0,270693000.0,229872000.0,227763000.0,210206000.0,160900000.0,167362000.0,0.0,168523000.0,172147000.0,163903000.0,144873000.0,153698000.0,0.0,0.0,45737000.0,60451116.456557,135366275.95832
