Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,49217000.0,24818000.0,19888000.0,19205000.0,2839000.0,-589000.0
Revenue Growth,0.9831,0.2479,0.0356,5.7647,5.82,
Cost of Revenue,17449000.0,8205000.0,5927000.0,5751000.0,604000.0,0.0
Gross Profit,31768000.0,16613000.0,13961000.0,13454000.0,2235000.0,-589000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,6032000.0,5189000.0,3709000.0,4688000.0,3302000.0,2883000.0
Operating Expenses,32820000.0,19290000.0,15416000.0,18823000.0,7717000.0,2883000.0
Operating Income,-1052000.0,-2677000.0,-1455000.0,-5369000.0,-5482000.0,-3472000.0
Interest Expense,15734000.0,11581000.0,40679000.0,44676000.0,13279000.0,0.0
Earnings before Tax,-18716000.0,-8707000.0,-36987000.0,-48665000.0,-18429000.0,-3472000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,-2459000.0,-5320000.0,-2301000.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-18716000.0,-8707000.0,-36987000.0,-48665000.0,-18429000.0,-3472000.0
Preferred Dividends,4500000.0,851000.0,0.0,0.0,0.0,0.0
Net Income Com,-23216000.0,-9558000.0,-36987000.0,-48665000.0,-18429000.0,-3472000.0
EPS,-5.76,-4.45,-111.42,-146.6,-56.76,-20.36
EPS Diluted,-5.76,-4.45,-111.42,-146.6,-56.76,-20.36
Weighted Average Shs Out,4821876.0,3812886.0,331965.0,331965.0,331448.0,
Weighted Average Shs Out (Dil),4027329.0,2149977.0,331965.0,331965.0,324661.0,170408.0
Dividend per Share,1.5,0.815,0.0,0.0,0.0,0.0
Gross Margin,0.6455,0.6694,0.702,0.7005,0.7872,1.0
EBITDA Margin,0.484,0.68,0.773,0.479,-1.255,5.895
EBIT Margin,-0.0606,0.1158,0.1856,-0.2077,-1.814,5.8947
Profit Margin,-0.472,-0.385,-1.86,-2.534,-6.491,5.895
Free Cash Flow margin,0.2238,0.2747,-0.0317,-0.2556,-56.1899,4.9643
EBITDA,23806000.0,16872000.0,15366000.0,9191000.0,-3563000.0,-3472000.0
EBIT,-2982000.0,2874000.0,3692000.0,-3989000.0,-5150000.0,-3472000.0
Consolidated Income,-21175000.0,-14027000.0,-39288000.0,-48665000.0,-18429000.0,-3472000.0
Earnings Before Tax Margin,-0.3803,-0.3508,-1.8598,-2.534,-6.4914,5.8947
Net Profit Margin,-0.3803,-0.3508,-1.8598,-2.534,-6.4914,5.8947
