date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-272546000.0,142347000.0,78452000.0,313187000.0,141406000.0,226684000.0,282006000.0,253061000.0,209438000.0,183026000.0,116249000.0,125941000.0,157168000.0,123341000.0,95451000.0,68781000.0,49544000.0,40918000.0,27446000.0,39603000.0,34113000.0,21441000.0,10109000.0,21682000.0,27229000.0,9383000.0,16653000.0
,depreciationAndAmortization,219921000.0,219142000.0,224972000.0,202881000.0,200917000.0,192240000.0,169312000.0,164437000.0,145147000.0,126029000.0,95296000.0,93968000.0,100457000.0,80916000.0,64396000.0,57405000.0,55120000.0,53328000.0,45507000.0,50244000.0,48204000.0,31278000.0,27383000.0,28113000.0,34805000.0,38986000.0,-33834000.0
,deferredIncomeTax,25163000.0,46839000.0,34881000.0,-256263000.0,51296000.0,62755000.0,77976000.0,103056000.0,77005000.0,70004000.0,34439000.0,0.0,0.0,1653000.0,-292000.0,-132000.0,17500000.0,20384000.0,-1883000.0,2994000.0,194000.0,-511000.0,-4967000.0,2790000.0,3146000.0,964000.0,1895000.0
,stockBasedCompensation,14722000.0,13612000.0,19104000.0,11460000.0,11675000.0,11104000.0,11591000.0,11621000.0,9796000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,178475000.0,-85243000.0,11931000.0,188559000.0,9358000.0,69732000.0,11110000.0,-43219000.0,70707000.0,-95127000.0,102663000.0,56548000.0,30522000.0,-6802000.0,36270000.0,11195000.0,2349000.0,4688000.0,12033000.0,-5239000.0,-9829000.0,-15160000.0,6224000.0,0.0,4516000.0,-187890000.0,2985000.0
,accountsReceivables,-124941000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58351000.0,-17563000.0,59083000.0,-21277000.0,1868000.0,-15540000.0,-20315000.0,-20694000.0,-596000.0,-1092000.0,2260000.0,-8171000.0,15114000.0,13821000.0,-5171000.0,-8079000.0,-8568000.0,-4718000.0
,inventory,47076000.0,122773000.0,-144685000.0,19673000.0,3182000.0,-7320000.0,-56468000.0,43275000.0,-46372000.0,-26355000.0,973000.0,8724000.0,6208000.0,-9335000.0,-5009000.0,-3541000.0,138000.0,1557000.0,-444000.0,545000.0,-955000.0,1054000.0,32000.0,1486000.0,-2176000.0,-1286000.0,-2288000.0
,accountsPayables,-39795000.0,-57405000.0,22622000.0,20758000.0,-1739000.0,-81808000.0,44645000.0,23088000.0,-10484000.0,21492000.0,19262000.0,-25929000.0,-22888000.0,11742000.0,11276000.0,41383000.0,15842000.0,-7548000.0,2131000.0,-528000.0,5017000.0,2683000.0,-13994000.0,-3806000.0,6472000.0,5445000.0,1195000.0
,otherWorkingCapital,581939000.0,403464000.0,488707000.0,476776000.0,288217000.0,278859000.0,209127000.0,198017000.0,241236000.0,170529000.0,265656000.0,162993000.0,106445000.0,75923000.0,82725000.0,46455000.0,35260000.0,32911000.0,28223000.0,16190000.0,21429000.0,31258000.0,46418000.0,40194000.0,40194000.0,35678000.0,223568000.0
,otherNonCashItems,30124000.0,25664000.0,21978000.0,22193000.0,20670000.0,22126000.0,16409000.0,9029000.0,3924000.0,901000.0,-15000.0,41216000.0,42079000.0,29873000.0,-10762000.0,12243000.0,9433000.0,-16349000.0,5169000.0,-5994000.0,5193000.0,6499000.0,17330000.0,-3713000.0,-5133000.0,-24134000.0,55257000.0
,netCashProvidedByOperatingActivites,444940000.0,511813000.0,346999000.0,353378000.0,414038000.0,521305000.0,438909000.0,601032000.0,325730000.0,311995000.0,245246000.0,319885000.0,245947000.0,235746000.0,150364000.0,141982000.0,126751000.0,112230000.0,72554000.0,96940000.0,83303000.0,72369000.0,35446000.0,63500000.0,64068000.0,81679000.0,38372000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164083000.0,-139129000.0,-122283000.0,-93604000.0,-72356000.0,-47709000.0,-59159000.0,-47683000.0,-12719000.0,-27445000.0,-24506000.0,-37158000.0,-49504000.0,-109026000.0
,acquisitionsNet,-355000000.0,-262000000.0,-534000000.0,-470000000.0,-137000000.0,-41000000.0,-32000000.0,-4000000.0,-381000000.0,-860000000.0,0.0,0.0,-5000000.0,-67000000.0,-144000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-789000.0,-5237000.0,-9583000.0,-81060000.0,-21544000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13568000.0,6697000.0,1950000.0,1935000.0,6861000.0,50178000.0,22319000.0
,otherInvestingActivites,0.0,0.0,-250000.0,0.0,0.0,0.0,0.0,0.0,0.0,-14803000.0,0.0,0.0,1978000.0,-52000.0,-4236000.0,-804000.0,-162000.0,0.0,-70000.0,-59149000.0,-47723000.0,-243777000.0,8280000.0,-26399000.0,-51369000.0,-53649000.0,-5571000.0
,netCashUsedForInvestingActivites,-485847000.0,-452998000.0,-782616000.0,-593094000.0,-349521000.0,-362296000.0,-376551000.0,-222888000.0,-673441000.0,-1088732000.0,-127116000.0,-185272000.0,-176521000.0,-227903000.0,-287276000.0,-124301000.0,-101275000.0,-103103000.0,-86659000.0,-56375000.0,-38514000.0,-236305000.0,63496000.0,-25657000.0,-41726000.0,-83182000.0,-112983000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
