date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,239231.0,283266.0,429797.0,329327.0,224105.0,210130.0,189274.0,2001.0,0.0,0.0,0.0,0.0
,costOfRevenue,204846.0,373234.0,396786.0,114964.0,366673.0,318718.0,445799.0,201605.0,0.0,0.0,0.0,0.0
,grossProfit,34385.0,-89968.0,33011.0,214363.0,-142568.0,-108588.0,-256525.0,-199604.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.143731372606393,-0.317609596633553,0.076806027031366,0.650912315115372,-0.636166082862944,-0.516765811640413,-1.35531029090102,-99.752123938031,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,13377193.0,11052903.0,18822488.0,24486122.0,15735300.0,6281823.0,1318734.0,1226874.0,1187631.0,4098225.0,5494297.0,4888538.0
,GeneralAndAdministrativeExpenses,-13877944.0,9865005.0,8074719.0,8652351.0,8883050.0,10263560.0,7326861.0,3488917.0,1857080.0,3148759.0,3012706.0,1166845.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,27255137.0,20917908.0,26897207.0,33138473.0,24618350.0,16545383.0,8645595.0,4715791.0,3044711.0,7246984.0,8507003.0,0.0
,costAndExpenses,27459983.0,21291142.0,27293993.0,33253437.0,24985023.0,16864101.0,9091394.0,4917396.0,3044711.0,7246984.0,8507003.0,6055383.0
,interestExpense,33226.0,787488.0,1873.0,5619.0,1311.0,3964.0,2087.0,1444386.0,382936.0,0.0,3093763.0,2068202.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
