Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,24691954.023,43715486.1945,15487368.4211,7441910.9663
Revenue Growth,-0.4352,1.8227,1.0811,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,24691954.023,43715486.1945,15487368.4211,7441910.9663
R&D Expenses,96102298.8506,62112845.1381,33217894.7368,22404994.5711
SG&A Expense,31575862.069,14943577.431,7380000.0,5347448.4256
Operating Expenses,118771264.3678,71244897.9592,38030526.3158,24385450.5972
Operating Income,-94079310.3448,-27529411.7647,-22543157.8947,-16943539.6308
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-75686206.8966,-32987995.1981,-22498947.3684,-16625407.1661
Income Tax Expense,912643.6782,716686.6747,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-76598850.5747,-33704681.8727,-22498947.3684,-16625407.1661
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-76598850.5747,-33704681.8727,-22498947.3684,-16625407.1661
EPS,-2.2874,-1.3685,-1.2,-1.0532
EPS Diluted,-2.2874,-1.3685,-1.2,-1.0532
Weighted Average Shs Out,36989242.5287,32256902.7611,28284210.5263,29174809.9891
Weighted Average Shs Out (Dil),38413052.8736,29543260.5042,19811170.5263,17083612.3779
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,-3.4966,-0.892,-1.5053,-2.3941
EBIT Margin,-3.0652,-0.7546,-1.4527,-2.234
Profit Margin,-3.5655,-0.9256,-1.5295,-2.4256
Free Cash Flow margin,-2.5089,-1.0131,0.6633,-2.0676
EBITDA,-75119540.2299,-32465786.3145,-22147368.4211,-16412595.0054
EBIT,-75686206.8966,-32987995.1981,-22498947.3684,-16625407.1661
Consolidated Income,-76598850.5747,-33704681.8727,-22498947.3684,-16625407.1661
Earnings Before Tax Margin,-3.0652,-0.7546,-1.4527,-2.234
Net Profit Margin,-3.1022,-0.771,-1.4527,-2.234
