date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-113706000.0,-149773000.0,-169659000.0,-137481000.0,-71893959.0,-46315451.0,-27313664.0,-18186724.0,-14981619.0,-11446909.0
,depreciationAndAmortization,3342000.0,2396000.0,1714000.0,2008000.0,1150961.0,238153.0,120341.0,79808.0,43233.0,105574.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,18577000.0,15901000.0,15459000.0,11542000.0,6769804.0,4582679.0,2450579.0,996167.0,96278.0,83190.0
,changeInWorkingCapital,11087000.0,-88969000.0,-118993000.0,175564519.0,87809747.0,-41284732.0,133744757.0,-15563357.0,18123323.0,618414.0
,accountsReceivables,7090000.0,-23994000.0,-12711000.0,-410000.0,95285.0,0.0,0.0,0.0,0.0,0.0
,inventory,-922000.0,-7674000.0,-5244000.0,-1799000.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-6560000.0,1702000.0,5141000.0,4188000.0,-992739.0,1581164.0,518032.0,475821.0,-176272.0,507248.0
,otherWorkingCapital,170543000.0,159456000.0,248425000.0,367418000.0,191853481.0,104043734.0,145328466.0,11583709.0,27147066.0,9023743.0
,otherNonCashItems,9389000.0,9244000.0,7591000.0,3969000.0,-505960.0,41103.0,16500.0,63167.0,233441.0,0.0
,netCashProvidedByOperatingActivites,-70561000.0,-148758000.0,-160419000.0,-107831000.0,-62471768.0,-38948632.0,-23144921.0,-16186944.0,-13979863.0,-10350212.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-10069000.0,-3894000.0,-852000.0,-2146000.0,-8439577.0,-5197326.0,-802481.0,-405315.0,-34914.0,-39538.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-79617000.0,-115466000.0,-222482000.0,-356754000.0,-196060561.0,-145797556.0,-79383553.0,-15015663.0,-28465790.0,-16815322.0
,salesMaturitiesOfInvestments,66898000.0,234124000.0,348918000.0,240228000.0,72147035.0,137702156.0,30735000.0,31160000.0,18967000.0,12752644.0
,otherInvestingActivites,0.0,0.0,0.0,-120000.0,-400000.0,48000.0,0.0,-98000.0,0.0,0.0
,netCashUsedForInvestingActivites,-22763000.0,114764000.0,125584000.0,-118792000.0,-132753103.0,-13244726.0,-49451034.0,15641022.0,-9533704.0,-4102216.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-15000000.0,-14367000.0,-10000000.0,-8333000.0,0.0,-3500000.0,-1500000.0,0.0,0.0,0.0
,commonStockIssued,97289000.0,0.0,0.0,132666000.0,147889139.0,0.0,162137580.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-400000.0,-161000.0,0.0,-6960000.0,-335402.0,-332389.0,-1517484.0,-1113425.0,-21161.0,0.0
,netCashUsedProvidedByFinancingActivities,118775000.0,29018000.0,-6325000.0,323497000.0,163196201.0,12039880.0,159505223.0,3898846.0,32991415.0,13000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,25451000.0,-4976000.0,-41160000.0,96874000.0,-32028670.0,-40153478.0,86909268.0,3352924.0,9477848.0,-1452428.0
,cashAtEndOfPeriod,107704000.0,82253000.0,87229000.0,127789000.0,30915374.0,62944044.0,103097522.0,16188254.0,12835330.0,3357482.0
,cashAtBeginningOfPeriod,82253000.0,87229000.0,128389000.0,30915000.0,62944044.0,103097522.0,16188254.0,12835330.0,3357482.0,4809910.0
,operatingCashFlow,-70561000.0,-148758000.0,-160419000.0,-107831000.0,-62471768.0,-38948632.0,-23144921.0,-16186944.0,-13979863.0,-10350212.0
,capitalExpenditure,-10069000.0,-3894000.0,-852000.0,-2146000.0,-8439577.0,-5197326.0,-802481.0,-405315.0,-34914.0,-39538.0
,freeCashFlow,-80630000.0,-152652000.0,-161271000.0,-109977000.0,-70911345.0,-44145958.0,-23947402.0,-16592259.0,-14014777.0,-10389750.0
