Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,2503262000.0,2081917000.0,1332164000.0,1455094000.0,2122579000.0,1427016000.0,1237497000.0,1465246000.0,1618412000.0
Revenue Growth,0.2024,0.5628,-0.0845,-0.3145,0.4874,0.1531,-0.1554,-0.0946,
Cost of Revenue,1823095000.0,1514891000.0,873431000.0,979549000.0,1623358000.0,1020100000.0,874885000.0,1144439000.0,1258695000.0
Gross Profit,680167000.0,567026000.0,458733000.0,475545000.0,499221000.0,406916000.0,362612000.0,320807000.0,359717000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,91568000.0,113779000.0,84183000.0,97366000.0,87845000.0,78597000.0,71918000.0,75447000.0,85836000.0
Operating Expenses,582028000.0,540297000.0,411134000.0,434163000.0,465447000.0,368352000.0,341297000.0,280612000.0,411430000.0
Operating Income,98139000.0,26729000.0,47599000.0,41382000.0,33774000.0,38564000.0,21315000.0,40195000.0,-51713000.0
Interest Expense,149714000.0,103009000.0,62650000.0,69675000.0,49044000.0,25142000.0,8902000.0,60138000.0,86121000.0
Earnings before Tax,-3445000.0,-19538000.0,13363000.0,63850000.0,75753000.0,30848000.0,20022000.0,67000.0,-138617000.0
Income Tax Expense,23304000.0,-2388000.0,11268000.0,33530000.0,46513000.0,-17254000.0,-2078000.0,-2310000.0,-6320000.0
Net Income - Non-Controlling int,2421000.0,0.0,11167000.0,12492000.0,22817000.0,17710000.0,9797000.0,435000.0,225000.0
Net Income - Discontinued ops,0.0,0.0,1000.0,4000.0,1000.0,-59000.0,-2939000.0,9548000.0,-1831000.0
Net Income,-26749000.0,-17150000.0,2095000.0,30320000.0,29240000.0,48102000.0,22100000.0,2377000.0,-132297000.0
Preferred Dividends,23790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-50539000.0,-17150000.0,2095000.0,30320000.0,29240000.0,48102000.0,22100000.0,2377000.0,-132297000.0
EPS,-0.65,-0.24,0.04,0.69,0.69,1.14,0.53,0.06,-3.2
EPS Diluted,-0.65,-0.24,0.04,0.69,0.68,1.13,0.52,-0.06,-3.2
Weighted Average Shs Out,79081150.0,78684831.0,66099343.0,43932265.0,43491466.0,42474076.0,41911682.0,41719486.0,41520229.0
Weighted Average Shs Out (Dil),79081150.0,78684831.0,66099343.0,43932265.0,43491466.0,42474076.0,41911682.0,41719486.0,41520229.0
Dividend per Share,1.889,1.8,2.46,1.59,1.03,0.6,0.0,0.0,0.0
Gross Margin,0.2717,0.2724,0.3444,0.3268,0.2352,0.2852,0.293,0.2189,0.2223
EBITDA Margin,0.142,0.116,0.131,0.161,0.105,0.086,0.063,0.076,0.011
EBIT Margin,0.0584,0.0401,0.0571,0.0918,0.0588,0.0392,0.0234,0.0411,-0.0324
Profit Margin,-0.02,-0.008,0.002,0.021,0.014,0.034,0.018,0.002,-0.082
Free Cash Flow margin,-0.0483,-0.1548,-0.107,-0.2046,-0.0398,-0.0287,-0.0299,0.0063,0.0609
EBITDA,355523000.0,241892000.0,174817000.0,234407000.0,223194000.0,122399000.0,77570000.0,111394000.0,18386000.0
EBIT,146269000.0,83471000.0,76013000.0,133525000.0,124797000.0,55990000.0,28924000.0,60205000.0,-52496000.0
Consolidated Income,-24328000.0,-17150000.0,13262000.0,42812000.0,52057000.0,65812000.0,31897000.0,2812000.0,-132072000.0
Earnings Before Tax Margin,-0.0014,-0.0094,0.01,0.0439,0.0357,0.0216,0.0162,0.0,-0.0857
Net Profit Margin,-0.0107,-0.0082,0.0016,0.0208,0.0138,0.0337,0.0179,0.0016,-0.0817
