date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,2123516000.0,1894920000.0,1799889000.0,1687738000.0,1550573000.0,1415529000.0,2923019000.0,3269208000.0,3291359000.0,2952040000.0,2688811000.0,2854632000.0,3398574000.0,3199900000.0,2517600000.0,601000000.0
,costOfRevenue,1548119000.0,1361056000.0,1295876000.0,1170862000.0,1074529000.0,1027437000.0,2409376000.0,2301648000.0,2461205000.0,2278208000.0,2024034000.0,2235377000.0,2677935000.0,2620000000.0,2348600000.0,560200000.0
,grossProfit,575397000.0,533864000.0,504013000.0,516876000.0,476044000.0,388092000.0,513643000.0,967560000.0,830154000.0,673832000.0,664777000.0,619255000.0,720639000.0,579900000.0,169000000.0,40800000.0
,grossProfitRatio,0.27096428753068,0.281734321237836,0.28002449039913,0.306253695775055,0.30701166600992,0.274167466720922,0.175723455783216,0.295961590697196,0.252222258343742,0.228259779677782,0.247238277439359,0.216929887985562,0.212041579791995,0.181224413262914,0.0671274229424849,0.0678868552412646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,14189000.0,17672000.0,15223000.0,7190000.0,6407000.0,10537000.0,73234000.0,79226000.0,120562000.0,106396000.0,69167000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,231169000.0,216771000.0,214092000.0,214607000.0,216486000.0,207761000.0,442615000.0,379382000.0,428293000.0,413210000.0,405682000.0,403559000.0,337551000.0,289600000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,34116000.0,22599000.0,512000.0,369000.0,25747000.0,-5026000.0,14639000.0,-17517000.0,-24927000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,245358000.0,234443000.0,229315000.0,221797000.0,222893000.0,218298000.0,515849000.0,458608000.0,548855000.0,440951000.0,474849000.0,404785000.0,327948000.0,242300000.0,-39799999.9999997,-37700000.0
,costAndExpenses,1793477000.0,1595499000.0,1525191000.0,1392659000.0,1297422000.0,1245735000.0,2925225000.0,2760256000.0,3010060000.0,2719159000.0,2498883000.0,2640162000.0,3005883000.0,2862300000.0,2308800000.0,522500000.0
,interestExpense,31014000.0,35320000.0,27823000.0,14879000.0,8393000.0,10181000.0,7579000.0,3115000.0,3735000.0,4543000.0,12939000.0,24590000.0,22740000.0,-14200000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,60674000.0,61722000.0,60097000.0,56557000.0,50554000.0,78621000.0,105798000.0,70525000.0,69697000.0,73003000.0,71633000.0,159349000.0,79720000.0,41700000.0,0.0,0.0
,EBITDA,390713000.0,361143000.0,334795000.0,351636000.0,303705000.0,248415000.0,103592000.0,579477000.0,350996000.0,305884000.0,261561000.0,373819000.0,472411000.0,379300000.0,216800000.0,76100000.0
,EBITDARatio,0.183993433531935,0.190584826800076,0.186008692758276,0.208347504174226,0.195866302328236,0.1754926956636,0.0354400706940324,0.177253022750464,0.106641663823363,0.103617837156678,0.0972775698998554,0.130951730380659,0.139002711137083,0.118534954217319,0.086114,0.126622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,330039000.0,299421000.0,274698000.0,295079000.0,253151000.0,169794000.0,-2206000.0,508952000.0,281299000.0,232881000.0,189928000.0,214470000.0,392691000.0,337600000.0,208800000.0,78500000.0
,operatingIncomeRatio,0.155421009307206,0.158012475460705,0.152619411530378,0.174836971141255,0.163262871209546,0.119950915876679,-0.000754699165486095,0.155680519563148,0.0854659124088257,0.0788881586970366,0.0706364262865631,0.0751305247051108,0.115545814215021,0.105503296978031,0.0829361296472831,0.130615640599002
,totalOtherIncomeExpensesNet,62629000.0,48699000.0,30791000.0,14175000.0,11859000.0,31121000.0,14223000.0,9893000.0,40363000.0,5255000.0,57644000.0,-16112000.0,-4290000.0,-9100000.0,8000000.0,-2400000.0
,incomeBeforeTax,362172000.0,313742000.0,280145000.0,295780000.0,257268000.0,221065000.0,5466000.0,517173000.0,319418000.0,234935000.0,235820000.0,232301000.0,432739000.0,314300000.0,216800000.0,76100000.0
,incomeBeforeTaxRatio,0.17055298853411,0.165570050450679,0.155645709263182,0.175252319969095,0.165918018693735,0.156171297091052,0.00186998442363871,0.158195195900659,0.0970474506123458,0.079583948726982,0.0877041934148588,0.0813768639880727,0.127329579994433,0.0982218194318572,0.0861137591356848,0.126622296173045
,incomeTaxExpense,82976000.0,69065000.0,52840000.0,147415000.0,73656000.0,80416000.0,-15991000.0,184583000.0,101861000.0,72982000.0,82294000.0,84381000.0,108885000.0,99000000.0,84800000.0,-17700000.0
,netIncome,278670000.0,244115000.0,226958000.0,147844000.0,183057000.0,131465000.0,29388000.0,346078000.0,227695000.0,169654000.0,153262000.0,147764000.0,323766000.0,215300000.0,132000000.0,93800000.0
,netIncomeRatio,0.13123046871321,0.128826019040382,0.126095553670254,0.0875989045693111,0.118057647076274,0.0928734063378426,0.0100539887014077,0.105859890224177,0.0691796306632002,0.0574700884811859,0.0569999155760669,0.0517628892270527,0.0952652494840483,0.0672833526047689,0.0524308865586273,0.156073211314476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.92176091081689,2.56,2.29,1.49,1.79,1.23,0.270913917425386,3.09,1.92,1.44,1.32,1.273086,2.789462,1.85284,1.13597,0.80723
,EPSDiluted,2.92176091081689,2.55,2.27,1.47,1.76,1.22,0.270206922894816,3.07,1.91,1.43,1.3,1.258382,2.757243,1.85284,1.13597,0.80723
,weightedAverageShsOut,95475788.0,95377414.0,99062087.0,99334472.0,102471788.0,106703145.0,108477262.0,111901750.0,118418930.0,117560594.0,116260425.0,116067535.0,116067535.0,116200000.0,116200000.0,116200000.0
,weightedAverageShsOutDil,95785349.0,95810538.0,100019053.0,100369190.0,103840738.0,107583022.0,108761092.0,112685417.0,119021324.0,118404597.0,117626065.0,117423807.0,117423807.0,116200000.0,116200000.0,116200000.0
