date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,3709377000.0,3520543000.0,3000790000.0,2736929000.0,2570756000.0,2461044000.0,2279438000.0,2131997000.0,1901971000.0,1600436000.0,1258963000.0,1120071000.0,1040847000.0,822684000.0
,costOfRevenue,2418137000.0,2294688000.0,1921768000.0,1683704000.0,1554707000.0,1493547000.0,1378088000.0,1319571000.0,1157766000.0,1004899000.0,788522000.0,672624000.0,619231000.0,515463000.0
,grossProfit,1291240000.0,1225855000.0,1079022000.0,1053225000.0,1016049000.0,967497000.0,901350000.0,812426000.0,744205000.0,595537000.0,470441000.0,447447000.0,421616000.0,307221000.0
,grossProfitRatio,0.348101581478507,0.348200547472364,0.359579310781494,0.384819993503668,0.39523354219537,0.393124625159079,0.395426416511438,0.381063387987882,0.391280939614747,0.372109225236123,0.373673412165409,0.399480925762742,0.405070101561517,0.373437431626238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,789849000.0,784934000.0,685334000.0,680018000.0,644016000.0,599130000.0,577054000.0,476366000.0,447760000.0,349383000.0,282102000.0,265392000.0,243341000.0,221150000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3238000.0,1810000.0,-338000.0,26238000.0,10120000.0,4360000.0,2112000.0,2319000.0,1615000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,828146000.0,788992000.0,696161000.0,718982000.0,678946000.0,634112000.0,611026000.0,508683000.0,476659000.0,379293000.0,298061000.0,285267000.0,287903000.0,263994000.0
,costAndExpenses,3246283000.0,3083680000.0,2617929000.0,2402686000.0,2233653000.0,2127659000.0,1989114000.0,1828254000.0,1634425000.0,1384192000.0,1086583000.0,957891000.0,907134000.0,779457000.0
,interestExpense,56244000.0,50779000.0,48507000.0,39917000.0,23431000.0,29828000.0,33800000.0,38876000.0,28121000.0,9213000.0,2729000.0,4332000.0,0.0,14114000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,43343000.0,42579000.0,47381000.0,46241000.0,36196000.0,37497000.0,37135000.0,32089000.0,32084000.0,28550000.0,15959000.0,25969000.0,47705000.0,47108000.0
,EBITDA,506437000.0,479442000.0,430242000.0,380484000.0,373299000.0,370882000.0,327459000.0,335832000.0,299630000.0,244794000.0,188339000.0,188149000.0,181418000.0,90335000.0
,EBITDARatio,0.136528856462959,0.136184105690514,0.143376244255679,0.139018586159889,0.145209813766845,0.150701084580365,0.143657778803372,0.157519921463304,0.157536576530347,0.152954569879708,0.149598518780933,0.167979529869089,0.174298431950133,0.109805222904542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,463094000.0,436863000.0,382861000.0,334243000.0,337103000.0,333385000.0,290324000.0,303743000.0,267546000.0,216244000.0,172380000.0,162180000.0,133713000.0,43227000.0
,operatingIncomeRatio,0.12484414498715,0.124089664577311,0.127586735492987,0.12212337258292,0.131129908867275,0.13546486775531,0.12736648243997,0.142468774580827,0.140667759918527,0.135115680976934,0.136922212964162,0.144794392498333,0.128465566985349,0.0525438686056858
,totalOtherIncomeExpensesNet,-13657000.0,6012000.0,16279000.0,18075000.0,8726000.0,-10479000.0,-11339000.0,25548000.0,11577000.0,-29979000.0,7995000.0,-4170000.0,6424000.0,45664000.0
,incomeBeforeTax,400477000.0,399417000.0,362021000.0,320583000.0,329645000.0,301754000.0,249590000.0,306151000.0,263009000.0,261732000.0,183234000.0,161124000.0,134889000.0,81353000.0
,incomeBeforeTaxRatio,0.107963412724023,0.113453237185286,0.120641897633623,0.11713237720087,0.128228816737178,0.122612192224113,0.109496288120142,0.143598232080064,0.138282339741247,0.163537935912464,0.145543594212062,0.143851595122095,0.129595416040974,0.0988873005917217
,incomeTaxExpense,92201000.0,94536000.0,80763000.0,59742000.0,62098000.0,61937000.0,57419000.0,71100000.0,78419000.0,70656000.0,34203000.0,25466000.0,8823000.0,16543000.0
,netIncome,308276000.0,304881000.0,281258000.0,260841000.0,267547000.0,239817000.0,192171000.0,235051000.0,184590000.0,184294000.0,142181000.0,127301000.0,125141000.0,56423000.0
,netIncomeRatio,0.0831072171957717,0.0866005613338624,0.0937279849639595,0.0953042625512025,0.104073276499209,0.0974452305606889,0.0843063070809559,0.110249217048617,0.0970519529477579,0.115152370978908,0.11293501079857,0.113654402265571,0.120229966556084,0.0685840492825921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.62186953298174,1.6,1.48,1.36,1.3,1.11,0.87,1.0,0.8,0.83,0.65,0.59,0.59,0.13
,EPSDiluted,1.62186953298174,1.56,1.45,1.34,1.28,1.09,0.85,0.97,0.78,0.81,0.63,0.58,0.57,0.12
,weightedAverageShsOut,190074475.0,190074475.0,190674740.0,193864755.0,206861536.0,216606542.0,220847098.0,229348411.0,223696567.0,221567502.0,219310327.0,215503749.0,213480623.0,135517771.0
,weightedAverageShsOutDil,190074475.0,195160855.0,193980038.0,197049552.0,210126023.0,219145044.0,225168665.0,235754267.0,229532516.0,226354403.0,224838529.0,220066345.0,218444224.0,142739811.0
