date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,540099000.0,380833000.0,301034000.0,154584000.0,5421000.0,1253000.0,9757000.0,14219000.0,37329000.0,46990000.0,29420000.0,17585000.0,21258155.0,10985191.0,115291.0,4783760.0,430461.0,969866.0,836784.0,706102.0,1297338.0,100000.0,200000.0,100000.0,100000.0,100000.0
,costOfRevenue,63382000.0,56586000.0,34193000.0,7353000.0,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-416497.0,0.0,-200000.0,-500000.0,-500000.0,0.0
,grossProfit,476717000.0,324247000.0,266841000.0,147231000.0,5291000.0,0.0,0.0,0.0,0.0,46990000.0,29420000.0,17585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713835.0,0.0,400000.0,600000.0,600000.0,0.0
,grossProfitRatio,0.882647440561823,0.8514151872343,0.886414823574746,0.952433628318584,0.976019184652278,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3210396982128,0.0,2.0,6.0,6.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,722343000.0,560909000.0,401843000.0,166707000.0,188272000.0,146394000.0,94231000.0,72909000.0,52402000.0,66862000.0,35972000.0,24396000.0,29002504.0,34760402.0,25345588.0,17117750.0,20738725.0,15284396.0,22413892.0,12750901.0,9268330.0,6700000.0,6300000.0,2700000.0,1700000.0,2100000.0
,GeneralAndAdministrativeExpenses,317875000.0,284812000.0,209983000.0,119850000.0,81201000.0,75043000.0,49315000.0,31594000.0,14630000.0,16055000.0,14382000.0,8696000.0,9796947.0,9332365.0,7752752.0,5182369.0,4735731.0,4558948.0,3763941.0,3357817.0,2270302.0,1700000.0,1600000.0,1300000.0,600000.0,600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,5006000.0,-236000.0,-656000.0,1982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1040880000.0,846570000.0,612691000.0,287610000.0,269473000.0,221437000.0,143546000.0,104503000.0,67032000.0,82917000.0,50354000.0,33092000.0,38799451.0,44092767.0,33098340.0,22300119.0,25474456.0,19843344.0,26177833.0,16108718.0,11955129.0,8400000.0,8100000.0,4500000.0,2800000.0,2700000.0
,costAndExpenses,1104262000.0,903156000.0,646884000.0,294963000.0,269603000.0,221437000.0,143546000.0,104503000.0,67032000.0,82917000.0,50354000.0,33092000.0,38799451.0,44092767.0,33098340.0,22300119.0,25474456.0,19843344.0,26177833.0,16108718.0,11538632.0,8400000.0,7900000.0,4000000.0,2300000.0,2700000.0
,interestExpense,59947000.0,30669000.0,33709000.0,5781000.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,662000.0,849000.0,865000.0,1053000.0,5611000.0,5247000.0,3690000.0,1277000.0,1525000.0,1300000.0,1463000.0,1379000.0,1468980.0,2013859.0,2090375.0,1997672.0,1888008.0,1484349.0,1333335.0,556472.0,416497.0,300000.0,200000.0,500000.0,500000.0,500000.0
,EBITDA,-563501000.0,-521474000.0,-344985000.0,-139326000.0,-258571000.0,-214937000.0,-130099000.0,-89007000.0,-28178000.0,-34627000.0,-19471000.0,-14128000.0,-16072316.0,-31093717.0,-30892674.0,-15518687.0,-23155987.0,-17389129.0,-24007714.0,-14846144.0,-9824797.0,-8000000.0,-7500000.0,-3400000.0,-1700000.0,-2100000.0
,EBITDARatio,-1.04332909336992,-1.36929835387164,-1.14600011958782,-0.901296382549294,-47.6980261944291,-171.537909018356,-13.3339141129446,-6.25972290597088,-0.754855474296124,-0.736901468397531,-0.661828687967369,-0.803411998862667,-0.756054135460015,-2.83051218681587,-267.953907937306,-3.24403544492199,-53.7934609639433,-17.929413960279,-28.6904553624352,-21.0254949001702,-7.57304341659614,-80.0,-37.5,-34.0,-17.0,-21.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
