date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,1594506000.0,1529752000.0,1479712000.0,1580413000.0,1363962000.0,597426000.0,697948000.0
,costOfRevenue,1217833000.0,1233370000.0,1234143000.0,1327305000.0,1083508000.0,506688000.0,611660000.0
,grossProfit,376673000.0,296382000.0,245569000.0,253108000.0,280454000.0,90738000.0,86288000.0
,grossProfitRatio,0.236231785894816,0.193745129929557,0.165957294392422,0.160153073911693,0.205617165287596,0.151881571943638,0.123630986835695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-221770000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,6016000.0,14265000.0,-847000.0,-88000.0,947000.0
,operatingExpenses,-221770000.0,220676000.0,204621000.0,247730000.0,205796000.0,80787000.0,82159000.0
,costAndExpenses,996063000.0,1454046000.0,1438764000.0,1575035000.0,1289304000.0,587475000.0,693819000.0
,interestExpense,79890000.0,94970000.0,78337000.0,59408000.0,125048000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,89496000.0,97258000.0,105423000.0,115659000.0,99873000.0,36605000.0,38560000.0
,EBITDA,90905000.0,172964000.0,146371000.0,121037000.0,174531000.0,46556000.0,42689000.0
,EBITDARatio,0.0570113878530404,0.113066693163336,0.0989185733440021,0.0765856772881519,0.127958843428189,0.0779276429214664,0.0611635823872266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1409000.0,75706000.0,40948000.0,5378000.0,74658000.0,9951000.0,4129000.0
,operatingIncomeRatio,0.000883659265001198,0.0494890675089818,0.0276729525745551,0.00340290797405488,0.0547361290123918,0.0166564561970855,0.00591591350645034
,totalOtherIncomeExpensesNet,1409000.0,8654000.0,16109000.0,11298000.0,-12392000.0,2132000.0,-245848000.0
,incomeBeforeTax,72946000.0,-10610000.0,-21280000.0,-42732000.0,-62782000.0,12083000.0,-241719000.0
,incomeBeforeTaxRatio,0.0457483383568328,-0.00693576475141069,-0.0143811768776627,-0.0270385019611962,-0.0460291415743254,0.020225099008078,-0.346328093210382
,incomeTaxExpense,-8460000.0,-3279000.0,3085000.0,-40672000.0,-51692000.0,2660000.0,2561000.0
,netIncome,64486000.0,-7331000.0,-24365000.0,-2060000.0,-7606000.0,8848000.0,-247298000.0
,netIncomeRatio,0.0404426198458958,-0.00479228005585219,-0.0164660420406133,-0.00130345675465843,-0.00557640168861009,0.0148102024351133,-0.354321525385845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.986990326925432,-0.11,-0.38,-0.032288,-0.118985,0.138706,-3.876784
,EPSDiluted,0.93842862755941,-0.11,-0.38,-0.032288,-0.118985,0.138424,-3.876784
,weightedAverageShsOut,65336000.0,64232000.0,63904000.0,63801000.0,63924124.0,63789474.0,63789474.0
,weightedAverageShsOutDil,68717000.0,64232000.0,63904000.0,63801000.0,63924124.0,63919754.0,63789474.0
