Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,7181753.0,11071759.0,20967275.0
Stock-based compensation,330232.0,229223.0,139232.0
Operating Cash Flow,10116856.0,17553479.0,11179741.0
Capital Expenditure,-2033805.0,-19330433.0,-783954.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0
Investing Cash flow,-2035202.0,-19356761.0,-1314491.0
Issuance (repayment) of debt,-2900000.0,-39024190.0,5087797.0
Issuance (buybacks) of shares,-663944.0,17957429.0,-780341.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,-3563944.0,-21066761.0,4307456.0
Effect of forex changes on cash,-115306.0,1382303.0,359223.0
Net cash flow / Change in cash,4402404.0,-21487740.0,14531929.0
Free Cash Flow,8083051.0,-1776954.0,10395787.0
Net Cash/Marketcap,0.1199,0.1199,0.1199
