Date,2018-12-31,2017-12-31,2016-12-31
Revenue,169363000.0,167435000.0,164969000.0
Revenue Growth,0.0115149162361513,0.0149482630069892,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,169363000.0,167435000.0,164969000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,106289000.0,102368000.0,105871000.0
Operating Expenses,136325000.0,134920000.0,143792000.0
Operating Income,33038000.0,32515000.0,21177000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,33038000.0,32515000.0,21177000.0
Income Tax Expense,7172000.0,17514000.0,7141000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,25866000.0,15001000.0,14036000.0
Preferred Dividends,0.0,0.0,25000.0
Net Income Com,25866000.0,15001000.0,14011000.0
EPS,1.88,1.1,1.04
EPS Diluted,1.84,1.07,1.0
Weighted Average Shs Out,17066050.0,,
Weighted Average Shs Out (Dil),13763000.0,13653000.0,13495000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0
EBITDA Margin,0.247,0.253,0.197
EBIT Margin,0.1951,0.1942,0.1284
Profit Margin,0.153,0.09,0.085
Free Cash Flow margin,0.2941,0.2827,0.1983
EBITDA,41767000.0,42371000.0,32562000.0
EBIT,33038000.0,32515000.0,21177000.0
Consolidated Income,25866000.0,15001000.0,14036000.0
Earnings Before Tax Margin,0.1951,0.1942,0.1284
Net Profit Margin,0.1527,0.0896,0.0851
