date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,88854000.0,413551000.0,411637000.0,524668000.0,551943000.0,250349000.0,589205000.0,362686000.0,327767000.0,137329000.0,532851000.0,323983000.0,-119809000.0,-2906000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49249000.0,0.0,-98000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,5017000.0,10584000.0,8797000.0,3614000.0,2204000.0,1979000.0,956000.0,691000.0,449000.0,713000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-21795000.0,599658000.0,-7412906000.0,-1820647000.0,1926045000.0,2252895000.0,-8364009000.0,-850524000.0,-1189465000.0,386951000.0,-201726000.0,-949321000.0,880714000.0,-5512000.0
,accountsReceivables,35950000.0,6334000.0,-22652000.0,-21091000.0,-13450000.0,4852000.0,-37570000.0,6336000.0,9111000.0,0.0,0.0,0.0,950000.0,-4900000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-25470000.0,-54610000.0,47793000.0,13715000.0,16527000.0,14479000.0,25821000.0,-3433000.0,-1142000.0,1294000.0,-79000.0,85000.0,0.0,2144000.0
,otherWorkingCapital,0.0,-14742335000.0,-15341993000.0,-7929087000.0,-6108440000.0,-8034485000.0,-10287380000.0,-1923371000.0,-1072847000.0,116618000.0,-270333000.0,-68607000.0,880714000.0,0.0
,otherNonCashItems,0.0,0.0,-13124000.0,7395000.0,1543000.0,17145000.0,11552000.0,17671000.0,15531000.0,49023000.0,-233799000.0,-89976000.0,23674000.0,6993000.0
,netCashProvidedByOperatingActivites,257903000.0,65036000.0,297584000.0,487291000.0,552907000.0,396302000.0,182777000.0,304820000.0,334915000.0,447705000.0,305582000.0,168681000.0,30663000.0,-1523000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4174746000.0,-4022951000.0,-5324267000.0,-2218798000.0,-531058000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,2601000.0,0.0,0.0,0.0,4060634000.0,2438064000.0,1857210000.0,1161465000.0,1788000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656898000.0,1350000.0,-266350000.0
,netCashUsedForInvestingActivites,8330397000.0,1236860000.0,-6026067000.0,-4331009000.0,-1270560000.0,2037911000.0,-5778558000.0,305099000.0,988806000.0,-114112000.0,-1584887000.0,-2810159000.0,-1055983000.0,-795620000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2552621000.0,-1869612000.0,-2656936000.0,-2975171000.0,-1863304000.0,-2320840000.0,-582754000.0,-914239000.0,-952252000.0,-15109135000.0,-16200642000.0,-58059734000.0,-48310000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,1313623000.0,1463009000.0,299681000.0,532585000.0
,commonStockRepurchased,-22066000.0,0.0,-14834000.0,0.0,0.0,-250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-396375000.0,-446960000.0,-417593000.0,-411703000.0,-454275000.0,-381189000.0,-575276000.0,-369740000.0,-410712000.0,-584989000.0,-516812000.0,-135622000.0,-22848000.0,0.0
,otherFinancingActivites,-8862422000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9121000.0,1120000.0,263000.0,0.0,291535000.0,270584000.0
,netCashUsedProvidedByFinancingActivities,-8429088000.0,-1239504000.0,5712400000.0,3729573000.0,781305000.0,-2484771000.0,5682772000.0,-1153443000.0,-908867000.0,-134467000.0,1262199000.0,2638277000.0,1046774000.0,803169000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,159212000.0,62392000.0,-16083000.0,-114145000.0,63652000.0,-50558000.0,86991000.0,-543524000.0,414854000.0,199126000.0,-17106000.0,-3201000.0,21454000.0,0.0
,cashAtEndOfPeriod,269090000.0,109878000.0,47486000.0,63569000.0,177714000.0,114062000.0,164620000.0,77629000.0,621153000.0,206299000.0,7173000.0,24279000.0,27480000.0,6026000.0
,cashAtBeginningOfPeriod,109878000.0,47486000.0,63569000.0,177714000.0,114062000.0,164620000.0,77629000.0,621153000.0,206299000.0,7173000.0,24279000.0,27480000.0,6026000.0,0.0
