Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Revenue,0.0,0.0,0.0,0.0,
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,
Gross Profit,0.0,0.0,0.0,0.0,0.0
R&D Expenses,87552000.0,141412000.0,134800000.0,76644000.0,
SG&A Expense,39466000.0,71906000.0,45721000.0,56518000.0,
Operating Expenses,127018000.0,213318000.0,180521000.0,133162000.0,50510400.0
Operating Income,-128932000.0,-220652000.0,-182011000.0,-133162000.0,-50510400.0
Interest Expense,7530000.0,7545000.0,1143000.0,0.0,-1143000.0
Earnings before Tax,-128932000.0,-220652000.0,-182011000.0,-133162000.0,
Income Tax Expense,133000.0,921000.0,-1060000.0,-17000.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,
Net Income,-129065000.0,-221573000.0,-180951000.0,-133145000.0,
Preferred Dividends,0.0,0.0,0.0,0.0,
Net Income Com,-129065000.0,-221573000.0,-180951000.0,-133145000.0,
EPS,-8.02,-2.06,-1.82,-1.41,
EPS Diluted,-8.02,-2.06,-1.82,-1.41,
Weighted Average Shs Out,16100686.0,107375927.0,99158699.0,94465164.0,
Weighted Average Shs Out (Dil),16100686.0,107375927.0,99158699.0,94465164.0,
Dividend per Share,0.0,0.0,0.0,0.0,
Gross Margin,0.0,0.0,0.0,0.0,
EBITDA Margin,0.0,0.0,0.0,0.0,
EBIT Margin,0.0,0.0,0.0,0.0,
Profit Margin,0.0,0.0,0.0,0.0,
Free Cash Flow margin,0.0,0.0,0.0,0.0,
EBITDA,-126482000.0,-217569000.0,-181762000.0,-133148000.0,
EBIT,-128932000.0,-220652000.0,-182011000.0,-133162000.0,-50510400.0
Consolidated Income,-129065000.0,-221573000.0,-180951000.0,-133145000.0,
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,
Net Profit Margin,0.0,0.0,0.0,0.0,
