Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,84700000.0,85000000.0,101100000.0,101000000.0,79700000.0,80000000.0,205800000.0,206000000.0,418800000.0,419000000.0,622300000.0,434100000.0,0.0
Short-term investments,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Cash and short-term investments,84700000.0,,101100000.0,,79700000.0,,205800000.0,,418800000.0,,622300000.0,434100000.0,0.0
Receivables,0.0,714000000.0,0.0,685000000.0,0.0,704000000.0,0.0,1039000000.0,0.0,1211000000.0,0.0,0.0,0.0
Inventories,736100000.0,736000000.0,768200000.0,768000000.0,807800000.0,808000000.0,1018800000.0,1019000000.0,1239600000.0,1240000000.0,1273600000.0,1243700000.0,0.0
Total current assets,1595000000.0,640000000.0,1599200000.0,642000000.0,1741900000.0,725000000.0,2396100000.0,971000000.0,3006500000.0,1572000000.0,3250500000.0,2899000000.0,0.0
Property Plant & Equipment Net,530300000.0,530000000.0,529300000.0,529000000.0,523500000.0,524000000.0,758400000.0,758000000.0,1092000000.0,1092000000.0,1193900000.0,1018500000.0,0.0
Goodwill and Intangible Assets,34300000.0,34000000,40300000.0,40000000,58800000.0,59000000,91200000.0,91000000,367500000.0,368000000,390500000.0,352900000.0,0.0
Long-term investments,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Tax assets,7900000.0,000000.0,20400000.0,000000.0,20600000.0,000000.0,24800000.0,23000000.0,15800000.0,22000000.0,12800000.0,16200000.0,0.0
Total non-current assets,640300000.0,1313000000.0,642400000.0,1187000000.0,724800000.0,1289000000.0,970600000.0,1432000000.0,1572400000.0,1743000000.0,1682100000.0,1476900000.0,0.0
Total assets,2235300000.0,2235000000.0,2241600000.0,2242000000.0,2466700000.0,2467000000.0,3366700000.0,3367000000.0,4578900000.0,4579000000.0,4932600000.0,4375900000.0,0.0
Payables,437500000.0,438000000.0,414000000.0,414000000.0,411400000.0,411000000.0,672100000.0,672000000.0,870600000.0,907000000.0,1003000000.0,946500000.0,0.0
Short-term debt,46900000.0,47000000.0,67500000.0,68000000.0,154900000.0,155000000.0,403500000.0,404000000.0,250300000.0,250000000.0,511200000.0,156300000.0,0.0
Total current liabilities,793200000.0,793000000.0,901100000.0,901000000.0,949300000.0,949000000.0,1482800000.0,1483000000.0,1555800000.0,1556000000.0,2010300000.0,1601300000.0,0.0
Long-term debt,1038800000.0,1039000000.0,871100000.0,871000000.0,923700000.0,924000000.0,933900000.0,934000000.0,1136600000.0,1137000000.0,938900000.0,892600000.0,0.0
Total debt,1085700000.0,1039000000.0,938600000.0,871000000.0,1078600000.0,924000000.0,1337400000.0,934000000.0,1386900000.0,1137000000.0,1450100000.0,1048900000.0,0.0
Deferred revenue,56100000.0,,63600000.0,,79600000.0,,64200000.0,,93200000.0,,113800000.0,166400000.0,0.0
Tax Liabilities,19300000.0,109000000.0,4800000.0,127000000.0,6200000.0,145000000.0,23000000.0,183000000.0,21900000.0,234000000.0,21600000.0,17400000.0,0.0
Deposit Liabilities,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Total non-current liabilities,1310300000.0,1313000000.0,1171600000.0,1187000000.0,1254600000.0,1289000000.0,1356900000.0,1432000000.0,1626300000.0,1743000000.0,1455500000.0,1336700000.0,0.0
Total liabilities,2106100000.0,2106000000.0,2088500000.0,2088000000.0,2238700000.0,2239000000.0,2914600000.0,2915000000.0,3298700000.0,3299000000.0,3600900000.0,3050500000.0,0.0
Other comprehensive income,554700000,-231000000.0,541100000,-286000000.0,540400000,-340000000.0,530500000,-263000000.0,544300000,-112000000.0,543500000,534000000,0.0
Retained earnings (deficit),-195300000.0,-195000000.0,-102200000.0,-102000000.0,27200000.0,27000000.0,184400000.0,184000000.0,847400000.0,847000000.0,892200000.0,888200000.0,0.0
Total shareholders equity,129200000.0,129000000.0,153100000.0,153000000.0,228000000.0,228000000.0,452100000.0,452000000.0,1280200000.0,1280000000.0,1331700000.0,1325400000.0,0.0
Investments,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Debt,1001000000.0,1001000000,837500000.0,838000000,998900000.0,999000000,1131600000.0,1132000000,968100000.0,968000000,827800000.0,614800000.0,0.0
Other Assets,0.0,68000000,0.0,32000000,0.0,208000000,0.0,90000000,0.0,58000000,0.0,0.0,0.0
Other Liabilities,2600000.0,434000000,15800000.0,569000000,34800000.0,551000000,74900000.0,594000000,116600000.0,632000000,135100000.0,112500000.0,0.0
