date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,2134043000.0,3043383000.0,3057619000.0,2564285000.0,2227839000.0,3864437000.0,6804197000.0,6152015000.0,6989573000.0,6060351000.0,4215540000.0,3503431000.0,5303788000.0,4940681000.0,4942714000.0,3551009000.0,2448152000.0,1922846000.0,1519012000.0,2121157000.0,1327124000.0,642300000.0,968200000.0,1029300000.0,719700000.0,572800000.0,422600000.0,352000000.0,286300000.0,240100000.0,139000000.0,74500000.0,56100000.0,28600000.0,69200000.0,91600000.0
,costOfRevenue,2186771000.0,1929331000.0,1976974000.0,1718069000.0,1344298000.0,2371436000.0,4505064000.0,3981828000.0,4483320000.0,3775964000.0,2423602000.0,2012352000.0,3110316000.0,2764559000.0,2569800000.0,1997267000.0,1572649000.0,1276953000.0,973910000.0,1296941000.0,888322000.0,418700000.0,623800000.0,737800000.0,539700000.0,434100000.0,325100000.0,261200000.0,195100000.0,170400000.0,99700000.0,56600000.0,46000000.0,26700000.0,51200000.0,70200000.0
,grossProfit,-52728000.0,1114052000.0,1080645000.0,846216000.0,883541000.0,1493001000.0,2299133000.0,2170187000.0,2506253000.0,2284387000.0,1791938000.0,1491079000.0,2193472000.0,2176122000.0,2372914000.0,1553742000.0,875503000.0,645893000.0,545102000.0,824216000.0,438802000.0,223600000.0,344400000.0,291500000.0,180000000.0,138700000.0,97500000.0,90800000.0,91200000.0,69700000.0,39300000.0,17900000.0,10100000.0,1900000.0,18000000.0,21400000.0
,grossProfitRatio,-0.0247080307191561,0.366057114730548,0.353426963921927,0.330000760445894,0.396591046300922,0.386343728724262,0.337899240718633,0.352760355753359,0.358570258869891,0.376939718508053,0.42507911204733,0.425605356577595,0.413567058110166,0.440449808437339,0.48008320934612,0.437549440173201,0.357617909345498,0.335904695435828,0.358852991286441,0.38856906867337,0.330641296517884,0.3481239296279,0.355711629828548,0.283202176236277,0.250104210087536,0.242143854748603,0.230714623757691,0.257954545454545,0.318546978693678,0.290295710120783,0.28273381294964,0.240268456375839,0.180035650623886,0.0664335664335664,0.260115606936416,0.233624454148472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,33564000.0,50359000.0,56147000.0,51069000.0,33582000.0,41253000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,203515000.0,258731000.0,265822000.0,251184000.0,240518000.0,324328000.0,549734000.0,570330000.0,532568000.0,489892000.0,346661000.0,429663000.0,479984000.0,436282000.0,420854000.0,249973000.0,195388000.0,165403000.0,141895000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,170000.0,72000.0,-3648000.0,7022000.0,-6860000.0,-1609000.0,-2428000.0,-6450000.0,-2090000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,237079000.0,1261606000.0,1203456000.0,1145196000.0,1214803000.0,1449952000.0,2088796000.0,1671051000.0,1726751000.0,1413986000.0,1175917000.0,1122118000.0,1138029000.0,976194000.0,830561000.0,588505000.0,495787000.0,400530000.0,337260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2423850000.0,3190937000.0,3180430000.0,2863265000.0,2559101000.0,3821388000.0,6593860000.0,5652879000.0,6210071000.0,5189950000.0,3599519000.0,3134470000.0,4248345000.0,3740753000.0,3400361000.0,2585772000.0,2068436000.0,1677483000.0,1311170000.0,1622333000.0,1147239000.0,583800000.0,785700000.0,874600000.0,642700000.0,514200000.0,416200000.0,320400000.0,252200000.0,213300000.0,126300000.0,71200000.0,57100000.0,38300000.0,68700000.0,93100000.0
,interestExpense,206274000.0,204311000.0,227124000.0,222889000.0,185360000.0,181928000.0,177948000.0,223418000.0,251552000.0,256633000.0,273044000.0,264948000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,853697000.0,876091000.0,866870000.0,842943000.0,871631000.0,970459000.0,1145100000.0,1086677000.0,1055517000.0,924094000.0,764253000.0,668415000.0,658045000.0,539912000.0,409707000.0,338532000.0,300399000.0,235127000.0,195365000.0,189896000.0,152413000.0,99800000.0,84900000.0,66400000.0,46100000.0,31000000.0,19900000.0,18700000.0,14400000.0,8500000.0,4500000.0,3300000.0,3200000.0,5700000.0,9900000.0,12600000.0
,EBITDA,563890000.0,728537000.0,744059000.0,543963000.0,540369000.0,1013508000.0,1355437000.0,1585813000.0,1835019000.0,1794495000.0,1380274000.0,1037376000.0,1713488000.0,1739840000.0,1952060000.0,1303769000.0,680115000.0,480490000.0,403207000.0,688720000.0,332298000.0,158300000.0,267400000.0,221100000.0,123100000.0,89600000.0,26300000.0,50300000.0,48500000.0,35300000.0,17200000.0,6600000.0,2200000.0,-4000000.0,10400000.0,11100000.0
,EBITDARatio,0.264235537896847,0.239383935574326,0.243345884493784,0.212130476916567,0.242552985202252,0.262265370091426,0.199206019461224,0.257771315577091,0.262536638504241,0.296104136542586,0.327425193450898,0.296102877436433,0.323068719941295,0.352145787190066,0.394936870715158,0.367154518617103,0.27780750541633,0.249884806167525,0.265440299352474,0.324690723034646,0.250389564200482,0.24645804141367,0.276182606899401,0.214806178956572,0.171043490343199,0.156424581005587,0.0622337908187411,0.142897727272727,0.169402724414949,0.147022074135777,0.123741007194245,0.0885906040268456,0.0392156862745098,-0.13986013986014,0.15028901734104,0.12117903930131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-289807000.0,-147554000.0,-122811000.0,-298980000.0,-331262000.0,43049000.0,210337000.0,499136000.0,779502000.0,870401000.0,616021000.0,368961000.0,1055443000.0,1199928000.0,1542353000.0,965237000.0,379716000.0,245363000.0,207842000.0,498824000.0,179885000.0,58500000.0,182500000.0,154700000.0,77000000.0,58600000.0,6400000.0,31600000.0,34100000.0,26800000.0,12700000.0,3300000.0,-1000000.0,-9700000.0,500000.0,-1500000.0
