Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,86000000.0,80000000.0,125000000.0,138000000.0,165000000.0
Revenue Growth,,,,,
Cost of Revenue,49000000.0,54000000.0,91000000.0,101000000.0,133000000.0
Gross Profit,37000000.0,26000000.0,34000000.0,36000000.0,32000000.0
R&D Expenses,,,,,
SG&A Expense,33000000.0,27000000.0,44000000.0,44000000.0,50000000.0
Operating Expenses,36000000.0,30000000.0,50000000.0,50000000.0,56000000.0
Operating Income,1000000.0,-4000000.0,-17000000.0,-14000000.0,-24000000.0
Interest Expense,000000.0,000000.0,000000.0,9000000.0,8000000.0
Earnings before Tax,-5000000.0,-18000000.0,-55000000.0,-21000000.0,-29000000.0
Income Tax Expense,1000000.0,0000000.0,0000000.0,0000000.0,2000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-6000000.0,-22000000.0,-55000000.0,-21000000.0,-31000000.0
Preferred Dividends,,,,,
Net Income Com,-6000000.0,-22000000.0,-55000000.0,-21000000.0,-31000000.0
EPS,-0.75,-5.69,-13.56,-5.07,-6.90
EPS Diluted,-0.75,-5.69,-13.56,-5.07,-6.90
Weighted Average Shs Out,10000000.0,5000000.0,4000000.0,4000000.0,5000000.0
Weighted Average Shs Out (Dil),10000000.0,5000000.0,4000000.0,4000000.0,5000000.0
Dividend per Share,,,,,
Gross Margin,0.43023255813953,0.325,0.272,0.26086956521739,0.19393939393939
EBITDA Margin,0.058139534883721,0,-0.088,-0.043478260869565,-0.084848484848485
EBIT Margin,-0.058139534883721,-0.275,-0.44,-0.08695652173913,-0.12727272727273
Profit Margin,-0.069767441860465,-0.275,-0.44,-0.15217391304348,-0.18787878787879
Free Cash Flow margin,,,,,
EBITDA,5000000.0,0000000.0,-11000000.0,-6000000.0,-14000000.0
EBIT,-5000000,-22000000,-55000000,-12000000,-21000000
Consolidated Income,-6000000.0,-22000000.0,-55000000.0,-21000000.0,-31000000.0
Earnings Before Tax Margin,-0.058139534883721,-0.225,-0.44,-0.15217391304348,-0.17575757575758
Net Profit Margin,-0.069767441860465,-0.275,-0.44,-0.15217391304348,-0.18787878787879
