Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,148345000.0,144342000.0,124816000.0,99888500.0
Revenue Growth,0.0277327458397417,0.156438277143956,0.249553251875842,
Cost of Revenue,87536000.0,87800000.0,71626000.0,72315008.0
Gross Profit,60809000.0,56542000.0,53190000.0,27573492.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,45982000.0,33160000.0,31324000.0,14801557.0
Operating Expenses,100466000.0,84893000.0,76608000.0,116454917.0
Operating Income,-39657000.0,-28351000.0,-23418000.0,-16566417.0
Interest Expense,17078000.0,16091000.0,10718000.0,-7890920.0
Earnings before Tax,-23169000.0,-44437000.0,-34136000.0,-24667851.0
Income Tax Expense,30000.0,87000.0,87000.0,60983.0
Net Income - Non-Controlling int,-33566000.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-23199000.0,-44524000.0,-34223000.0,-24728834.0
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-23199000.0,-44524000.0,-34223000.0,-24728834.0
EPS,-4.05,-3.98,-3.06,
EPS Diluted,-4.05,-3.98,-3.06,
Weighted Average Shs Out,,,,
Weighted Average Shs Out (Dil),4629490.0,1248159.0,1248159.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.4099,0.3917,0.4261,0.276
EBITDA Margin,0.082,-0.06,-0.059,
EBIT Margin,-0.0411,-0.1964,-0.1876,-0.1658
Profit Margin,-0.156,-0.308,-0.274,
Free Cash Flow margin,-0.2705,-0.1794,-0.4117,
EBITDA,12209000.0,-8660000.0,-7399000.0,
EBIT,-6091000.0,-28346000.0,-23418000.0,-16566417.0
Consolidated Income,-56765000.0,-44524000.0,-34223000.0,
Earnings Before Tax Margin,-0.1562,-0.3079,-0.2735,-0.247
Net Profit Margin,-0.1564,-0.3085,-0.2742,-0.2476
