date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,955154000.0,867567000.0,719353000.0,576511000.0,458258000.0,353290000.0,239467000.0,131403000.0,48716000.0,14388000.0,6300000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,93660000.0,90084000.0,90964000.0,84044000.0,72229000.0,64286000.0,46971000.0,31624000.0,24011000.0,17337000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,456000000.0,198000000.0,162000000.0,173000000.0,146000000.0,125000000.0,104000000.0,0.0,0.0,0.0,0.0
,costAndExpenses,465058000.0,208506000.0,172654000.0,177943000.0,146376000.0,124892000.0,103540000.0,73376000.0,62592000.0,48838000.0,33928000.0
,interestExpense,9074000.0,10151000.0,10179000.0,5178000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3328000.0,3769000.0,3404000.0,3923000.0,4064000.0,3219000.0,2464000.0,2252000.0,15156000.0,13591000.0,6636000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.513106786968384,0.759665824080446,0.759987099518595,0.691345004692018,0.68058168106176,0.646488720314756,0.567623096293017,0.44159570177241,-0.284834551276788,-2.39435640811788,-4.38539682539683
,totalOtherIncomeExpensesNet,9806000.0,3371000.0,4452000.0,4140000.0,5727000.0,4380000.0,3028000.0,3806000.0,4511000.0,4676000.0,5863000.0
,incomeBeforeTax,490096000.0,659061000.0,546699000.0,398568000.0,311882000.0,228398000.0,135927000.0,58027000.0,-13876000.0,-34450000.0,-27628000.0
,incomeBeforeTaxRatio,0.513106786968384,0.759665824080446,0.759987099518595,0.691345004692018,0.68058168106176,0.646488720314756,0.567623096293017,0.44159570177241,-0.284834551276788,-2.39435640811788,-4.38539682539683
,incomeTaxExpense,77055000.0,103348000.0,79336000.0,18821000.0,89276000.0,71067000.0,47430000.0,-7386000.0,-333000.0,-895000.0,-54000.0
,netIncome,413041000.0,555713000.0,467363000.0,379747000.0,222606000.0,157331000.0,88497000.0,65413000.0,-13543000.0,-33555000.0,-27574000.0
,netIncomeRatio,0.432433932119847,0.640541883220547,0.649699104612061,0.658698619800836,0.485765660392181,0.445331031164199,0.369558227229639,0.497804464129434,-0.27799901469743,-2.33215179316097,-4.3768253968254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.89,5.68,4.8,4.07,2.45,1.74,1.05,0.9,-0.35,-0.87276,-0.717195
,EPSDiluted,3.88,5.66,4.77,3.99,2.41,1.72,1.03,0.7,-0.35,-0.87276,-0.717195
,weightedAverageShsOut,106098000.0,97762000.0,97403000.0,93330000.0,90913000.0,90351000.0,83986000.0,14044000.0,38447000.0,38447000.0,38447000.0
,weightedAverageShsOutDil,106376000.0,98227000.0,97974000.0,95211000.0,92245000.0,91738000.0,85602000.0,18103000.0,38447000.0,38447000.0,38447000.0
