date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY
,revenue,21846000000.0,22977000000.0,20609000000.0,18358000000.0,15082000000.0,13880000000.0,12702000000.0,11778000000.0,10421000000.0,9188000000.0,8065000000.0,6911000000.0,6263000000.0,3589796000.0
,costOfRevenue,4512000000.0,4165000000.0,3856000000.0,3248000000.0,2764000000.0,2553000000.0,2382000000.0,2400000000.0,2140000000.0,1816000000.0,1647000000.0,1536000000.0,1538000000.0,0.0
,grossProfit,17334000000.0,18812000000.0,16753000000.0,15110000000.0,12318000000.0,11327000000.0,10320000000.0,9378000000.0,8281000000.0,7372000000.0,6418000000.0,5375000000.0,4725000000.0,0.0
,grossProfitRatio,0.793463334248833,0.818731775253514,0.812897277888301,0.823074408977013,0.816735181010476,0.816066282420749,0.812470477090222,0.796230259806419,0.794645427502159,0.802350892468437,0.795784252944823,0.777745622919983,0.754430783969344,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1504000000.0,1650000000.0,1591000000.0,1469000000.0,1185000000.0,883000000.0,835000000.0,863000000.0,836000000.0,751000000.0,645000000.0,691000000.0,770000000.0,210948000.0
,SellingAndMarketingExpenses,971000000.0,1105000000.0,988000000.0,922000000.0,869000000.0,872000000.0,900000000.0,876000000.0,873000000.0,870000000.0,964000000.0,918000000.0,1016000000.0,580883000.0
,otherExpenses,0.0,0.0,464000000.0,113000000.0,556000000.0,-69000000.0,27000000.0,18000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3242000000.0,3411000000.0,3192000000.0,2947000000.0,2556000000.0,2249000000.0,2170000000.0,2136000000.0,2042000000.0,1909000000.0,1874000000.0,1835000000.0,2023000000.0,5039291000.0
