Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,25380000.0,25340000.0,18220000.0,17080000.0,18930000.0,19450000.0
Stock-based compensation,1550000.0,3630000.0,3860000.0,2530000.0,2660000.0,3600000.0
Operating Cash Flow,-70500000.0,14160000.0,35410000.0,26910000.0,28010000.0,13950000.0
Capital Expenditure,-13670000.0,-20940000.0,-14070000.0,-6810000.0,-11110000.0,-10880000.0
Acquisitions and disposals,0.0,-19800000.0,-94370000.0,0.0,0.0,-21000000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-13670000.0,-40740000.0,-108440000.0,-6810000.0,-11110000.0,-31880000.0
Issuance (repayment) of debt,82750000.0,-57230000.0,100800000.0,185960000.0,-340000.0,-2290000.0
Issuance (buybacks) of shares,0.0,69920000.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,82360000.0,3700000.0,100500000.0,-910000.0,-19060000.0,22030000.0
Effect of forex changes on cash,-110000.0,2210000.0,-750000.0,-1390000.0,0.0,0.0
Net cash flow / Change in cash,-1920000.0,-20670000.0,26720000.0,17800000.0,-2160000.0,4100000.0
Free Cash Flow,-84170000.0,-6780000.0,21340000.0,20100000.0,16900000.0,3070000.0
Net Cash/Marketcap,-9.3805,-0.6841,-0.5963,-0.8787,0.0169,0.0169
