date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,0.0,1448000.0,662000.0,902000.0,16199000.0,249000.0,73000.0,47000.0,51000.0,53000.0,16110000.0,34518000.0,26376000.0,7981000.0,2421186.0,2467021.0,942598.0,896572.0,30255484.0,849866.0,261777.0,7000000.0,4501861.0,3948984.0,4008647.0,1410000.0,1170000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-790023.0,-2500000.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53000.0,16110000.0,34518000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051800.0,9500000.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01792365257452,1.35714285714286,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,24772000.0,34853000.0,41841000.0,50653000.0,39824000.0,33699000.0,27493000.0,10475000.0,13673000.0,17969000.0,24226000.0,18570000.0,16152000.0,13195000.0,12704746.0,12687562.0,10305292.0,10817288.0,7877343.0,4868035.0,3620203.0,13100000.0,20977370.0,46827915.0,39390525.0,29690000.0,20020000.0
,GeneralAndAdministrativeExpenses,11915000.0,12481000.0,15420000.0,16716000.0,15132000.0,15396000.0,11332000.0,7741000.0,6279000.0,7939000.0,9867000.0,8561000.0,9724000.0,9513000.0,6276367.0,3602401.0,3559935.0,7466565.0,5756578.0,6675311.0,3184017.0,3700000.0,6572502.0,11026748.0,11346670.0,6090000.0,6680000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,134000.0,1114000.0,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
