date,,2021-03-31_FY,2020-03-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,318110000.0,282851000.0,267435000.0,269888000.0,229567000.0,191413000.0,144900000.0
,costOfRevenue,111912000.0,101728000.0,104694000.0,105163000.0,97332000.0,91084000.0,78700000.0
,grossProfit,206198000.0,181123000.0,162741000.0,164725000.0,132235000.0,100329000.0,66200000.0
,grossProfitRatio,0.648197164502845,0.640347744925774,0.608525436087273,0.610345773061418,0.57601920136605,0.524149352447326,0.456866804692892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,157155000.0,136579000.0,131446000.0,109156000.0,74758000.0,59100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,194157000.0,157155000.0,136579000.0,131446000.0,109156000.0,74758000.0,59200000.0
,costAndExpenses,306069000.0,258883000.0,241273000.0,236609000.0,206488000.0,165842000.0,137900000.0
,interestExpense,3248000.0,6424000.0,7024000.0,7965000.0,12266000.0,12721000.0,-11700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25179000.0,22843000.0,17861000.0,14521000.0,13152000.0,10289000.0,7980000.0
,EBITDA,32117000.0,53336000.0,42841000.0,44955000.0,35230000.0,31688000.0,-14920000.0
,EBITDARatio,0.100961931407375,0.188565711275548,0.160192196234599,0.166569095328433,0.153462823489439,0.165547794559408,-0.102967563837129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,12041000.0,23968000.0,26162000.0,33279000.0,23079000.0,25571000.0,7100000.0
,operatingIncomeRatio,0.0115997610889315,0.0847371937875419,0.0978256398751098,0.123306705003557,0.100532742075298,0.133590717453882,0.0489993098688751
,totalOtherIncomeExpensesNet,8351000.0,-101000.0,8206000.0,10810000.0,13267000.0,16893000.0,18300000.0
,incomeBeforeTax,3690000.0,24069000.0,17956000.0,22469000.0,9812000.0,8678000.0,-11200000.0
,incomeBeforeTaxRatio,0.0115997610889315,0.0850942722493468,0.0671415484136332,0.0832530531183306,0.0427413347737262,0.0453365236425948,-0.0772946859903382
,incomeTaxExpense,-2542000.0,6185000.0,2431000.0,-11006000.0,4499000.0,4321000.0,-3000000.0
,netIncome,6232000.0,17884000.0,15525000.0,33475000.0,5313000.0,4357000.0,-8200000.0
,netIncomeRatio,0.0195907076168621,0.0632276357516855,0.0580514891468955,0.124032932179274,0.0231435702866701,0.0227622993213627,-0.0565907522429262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.128497990249782,0.37,0.33,0.74,-39.47,0.11,-0.18468
,EPSDiluted,0.128497990249782,0.35,0.32,0.68,-39.47,0.1,-0.18468
,weightedAverageShsOut,48498813.0,48498813.0,46828798.0,45358452.0,12606529.0,41301898.0,44400000.0
,weightedAverageShsOutDil,48498813.0,50817143.0,49268616.0,49374758.0,12606529.0,42972032.0,44400000.0
