date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-07-03_FY,2010-06-27_FY,2009-06-28_FY,2008-06-29_FY,2007-07-01_FY,2006-07-02_FY,2005-07-03_FY,2004-06-27_FY,2003-06-29_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY
,revenue,948019000.0,995789000.0,983142000.0,598118000.0,528389000.0,552940000.0,519554000.0,299343000.0,322722000.0,334400000.0,309400000.0,335600000.0,361800000.0,342800000.0,358600000.0,383300000.0,351800000.0,363300000.0,441609000.0,491232000.0,261956000.0,98000000.0,23600000.0
,costOfRevenue,430180000.0,444554000.0,448625000.0,273633000.0,257601000.0,273203000.0,252225000.0,136717000.0,142875000.0,154500000.0,132900000.0,145000000.0,156500000.0,157600000.0,164700000.0,180700000.0,172700000.0,212900000.0,234497000.0,281232000.0,126916000.0,42600000.0,13400000.0
,grossProfit,517839000.0,551235000.0,534517000.0,324485000.0,270788000.0,279737000.0,267329000.0,162626000.0,179847000.0,180000000.0,176500000.0,190500000.0,205300000.0,185200000.0,193900000.0,202700000.0,179200000.0,150400000.0,207112000.0,210000000.0,135040000.0,55400000.0,10200000.0
,grossProfitRatio,0.546232723183818,0.553566066706903,0.543682397863177,0.5425100063867,0.512478495956577,0.505908416826419,0.514535543947309,0.543276442074811,0.55728149924703,0.538277511961722,0.570458952811894,0.567640047675805,0.567440574903261,0.540256709451575,0.540713887339654,0.528828593790764,0.509380329732803,0.413982934214148,0.468994064885453,0.42749658002736,0.515506420925652,0.56530612244898,0.432203389830508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,209606000.0,210132000.0,183877000.0,93724000.0,78721000.0,93447000.0,77146000.0,40521000.0,45640000.0,49300000.0,49400000.0,58200000.0,65300000.0,67100000.0,62000000.0,61300000.0,58100000.0,58000000.0,61490000.0,57876000.0,32737000.0,17000000.0,10700000.0
,GeneralAndAdministrativeExpenses,60991000.0,55623000.0,50988000.0,37864000.0,37675000.0,42092000.0,40912000.0,26725000.0,28658000.0,24723000.0,26879000.0,29963000.0,34648000.0,33648000.0,25548000.0,31796000.0,30680000.0,26428000.0,167919000.0,216487000.0,78998000.0,34000000.0,0.0
,SellingAndMarketingExpenses,283632000.0,285326000.0,267107000.0,162927000.0,150806000.0,169299000.0,156666000.0,87202000.0,90167000.0,103277000.0,96621000.0,99237000.0,103252000.0,102052000.0,98452000.0,96804000.0,93220000.0,102472000.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,737000.0,-783000.0,2639000.0,-47000.0,987000.0,-1206000.0,-1555000.0,-571000.0,0.0,-574000.0,5067000.0,2245000.0,893000.0,4003000.0,3268000.0,2069000.0,7548000.0,30361000.0,0.0,0.0,0.0,0.0,0.0
