date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,313882000.0,-347694000.0,-236642000.0,-148119000.0,-72495000.0,-52769000.0,-40285000.0,-20912000.0
,depreciationAndAmortization,6559000.0,5259000.0,4246000.0,1578000.0,1582000.0,948000.0,622000.0,501000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,75526000.0,54653000.0,30534000.0,12523000.0,6140000.0,5180000.0,2326000.0,351000.0
,changeInWorkingCapital,-15618000.0,9725000.0,31240000.0,14441000.0,39886000.0,14411000.0,1752000.0,1013000.0
,accountsReceivables,-6387000.0,-599000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-6707000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-791000.0,1448000.0,-445000.0,1532000.0,4000.0,1391000.0,-512000.0,541000.0
,otherWorkingCapital,796957000.0,410304000.0,439464000.0,642615000.0,191913000.0,151776000.0,41510000.0,-705000.0
,otherNonCashItems,6220000.0,4991000.0,-6000.0,32000.0,73000.0,109000.0,85000.0,26000.0
,netCashProvidedByOperatingActivites,387035000.0,-278015000.0,-175009000.0,-119865000.0,-24513000.0,-31676000.0,-35400000.0,-19025000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3159000.0,-14013000.0,-12677000.0,-15512000.0,-2354000.0,-4883000.0,-700000.0,-257000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-969437000.0,-738387000.0,-801236000.0,-360835000.0,-264467000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,538347000.0,735934000.0,652825000.0,304000000.0,48000000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-3501000.0,119000.0,-1196000.0,0.0,0.0
,netCashUsedForInvestingActivites,-434249000.0,-16466000.0,-161088000.0,-75848000.0,-218702000.0,-6079000.0,-700000.0,-257000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,778000.0,0.0,-1690000.0,-2583000.0,-3333000.0,-1806000.0,-750000.0,0.0
,commonStockIssued,582494000.0,341038000.0,6425000.0,547496000.0,136053000.0,157074000.0,268000.0,53000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-400000.0,-281000.0,-965000.0,-143000.0,-2046000.0,-18000.0,-48000.0
,netCashUsedProvidedByFinancingActivities,617759000.0,340638000.0,4454000.0,543948000.0,132577000.0,153222000.0,81353000.0,17992000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-345000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,570200000.0,46175000.0,-331643000.0,348235000.0,-110638000.0,115467000.0,45253000.0,-1290000.0
,cashAtEndOfPeriod,689804000.0,119604000.0,73429000.0,400304000.0,52069000.0,162707000.0,47240000.0,1987000.0
,cashAtBeginningOfPeriod,119604000.0,73429000.0,405072000.0,52069000.0,162707000.0,47240000.0,1987000.0,3277000.0
,operatingCashFlow,387035000.0,-278015000.0,-175009000.0,-119865000.0,-24513000.0,-31676000.0,-35400000.0,-19025000.0
,capitalExpenditure,-3159000.0,-14013000.0,-12677000.0,-15512000.0,-2354000.0,-4883000.0,-700000.0,-257000.0
,freeCashFlow,383876000.0,-292028000.0,-187686000.0,-135377000.0,-26867000.0,-36559000.0,-36100000.0,-19282000.0
