date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,1158884000.0,1164762000.0,1200834000.0,1170792000.0,1166769000.0,993897000.0,946673000.0,922304000.0,916288000.0,898876000.0,844329000.0,758704000.0,681553000.0,593880000.0,522545000.0,516967000.0,479664000.0,450829000.0,468616000.0,459407000.0,433880000.0,338797629.0,198929403.0,168144419.0
,costOfRevenue,336951000.0,328559000.0,311128000.0,298518000.0,304477000.0,258617000.0,246061000.0,246830000.0,256022000.0,252948000.0,236543000.0,216070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,821933000.0,836203000.0,889706000.0,872274000.0,862292000.0,735280000.0,700612000.0,675474000.0,660266000.0,645928000.0,607786000.0,542634000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.709245273901443,0.717917480137573,0.74090673648481,0.745029006006191,0.739042603977308,0.739794968693939,0.740078147364507,0.732376743459857,0.720587850108263,0.718595223367851,0.719844989334726,0.715211729475527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,96942000.0,87797000.0,118455000.0,117302000.0,122735000.0,122201000.0,127913000.0,124480000.0,118937000.0,109201000.0,110091000.0,117879000.0,103882000.0,77683000.0,56803000.0,44611000.0,38657000.0,31904000.0,28980000.0,25691000.0,23833000.0,18582817.0,11651341.0,10333924.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11814000.0,13041000.0,-250000.0,2313000.0,2234000.0,-8544000.0,-533000.0,-7971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,374821000.0,404430000.0,484896000.0,478185000.0,473337000.0,385157000.0,383706000.0,380853000.0,366486000.0,347675000.0,337820000.0,266070000.0,479247000.0,161479000.0,137975000.0,133269000.0,126495000.0,122597000.0,192615000.0,183096000.0,179230000.0,142634342.0,83466227.0,69959400.0
,costAndExpenses,711772000.0,732989000.0,796024000.0,776703000.0,777814000.0,643774000.0,629767000.0,627683000.0,622508000.0,600623000.0,574363000.0,482140000.0,479247000.0,161479000.0,137975000.0,133269000.0,126495000.0,122597000.0,192615000.0,183096000.0,179230000.0,142634342.0,83466227.0,69959400.0
,interestExpense,177395000.0,183339000.0,191956000.0,192549000.0,218891000.0,203759000.0,213911000.0,227595000.0,225035000.0,226388000.0,209879000.0,212591000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,277879000.0,310380000.0,360811000.0,355320000.0,344527000.0,258074000.0,247537000.0,249493000.0,247549000.0,238474000.0,227729000.0,204310000.0,189650000.0,141070000.0,105942000.0,101773000.0,86237000.0,74223000.0,74209000.0,71129000.0,67416000.0,51347612.0,30052714.0,27066709.0
,EBITDA,724991000.0,742153000.0,765621000.0,749409000.0,733482000.0,608197000.0,564443000.0,544114000.0,541329000.0,536727000.0,497695000.0,480874000.0,391956000.0,573471000.0,490512000.0,485471000.0,439406000.0,402455000.0,350210000.0,347440000.0,322066000.0,247510899.0,145515890.0,125251728.0
,EBITDARatio,0.625594106053755,0.63717137063194,0.637574385801868,0.640087223008015,0.62864371610833,0.611931618668735,0.59623861671348,0.589950818818958,0.590784775092547,0.597109056199075,0.589456242767926,0.633809759800924,0.575092472632356,0.965634471610426,0.938698102555761,0.939075414871742,0.916070415957837,0.892699892864035,0.747328302917527,0.756279290476636,0.742292799852494,0.730556762544522,0.731495132471694,0.744905651611309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,447112000.0,431773000.0,404810000.0,394089000.0,388955000.0,350123000.0,316906000.0,294621000.0,293780000.0,298253000.0,269966000.0,276564000.0,202306000.0,432401000.0,384570000.0,383698000.0,353169000.0,328232000.0,276001000.0,276311000.0,254650000.0,196163287.0,115463176.0,98185019.0
,operatingIncomeRatio,0.385812557598517,0.370696331095966,0.337107377039624,0.336600352581842,0.333360759499095,0.352272921640774,0.334757619579306,0.319440227950871,0.320619717817979,0.331806611812975,0.31974029081081,0.364521605263713,0.296830914103525,0.728094901326867,0.735955755006746,0.742209850918917,0.736284148904233,0.728063190256172,0.588970500367038,0.60145143630811,0.586913432285425,0.578998405564403,0.580422874943228,0.583932666834455
,totalOtherIncomeExpensesNet,42289000.0,150912000.0,-69334000.0,-136627000.0,-43149000.0,-48352000.0,-89631000.0,-42631000.0,-4870000.0,-3523000.0,-134030000.0,-2208000.0,-10590000.0,9522000.0,5393000.0,10414000.0,-3792000.0,2532000.0,17815000.0,19911000.0,9843000.0,4416973.0,6023813.0,4764062.0
,incomeBeforeTax,312006000.0,399346000.0,146329000.0,68025000.0,168916000.0,102107000.0,34667000.0,34069000.0,80441000.0,89598000.0,-40845000.0,127764000.0,78034000.0,164199000.0,185917000.0,226397000.0,200889000.0,261474000.0,255914000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.269229707201066,0.342856308842493,0.12185614331373,0.058101695262694,0.144772444245605,0.102733985513589,0.0366198254307454,0.0369390136007217,0.0877900834672068,0.0996778198550189,-0.0483756924137392,0.168397688690187,0.114494397354278,0.276485148514852,0.355791367250667,0.43793317561856,0.41881191834284,0.579984872313006,0.546105980162863,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-3317000.0,1600000.0,-880000.0,72545000.0,60230000.0,22438000.0,34520000.0,3939000.0,19537000.0,3415000.0,-36622000.0,3542000.0,-44490000.0,-4387000.0,-430000.0,-3919000.0,-1516000.0,12904000.0,19376000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,410605000.0,497795000.0,426075000.0,378850000.0,894115000.0,424001000.0,236281000.0,266073000.0,169051000.0,142868000.0,-3942000.0,249902000.0,442830000.0,428259000.0,363628000.0,297137000.0,307879000.0,245668000.0,236538000.0,205025000.0,176778000.0,122265970.0,85836445.0,73826893.0
