date,,2020-07-03_FY,2019-06-28_FY,2018-06-29_FY,2017-06-30_FY,2016-07-01_FY,2015-07-03_FY,2014-06-27_FY,2013-06-28_FY,2012-06-29_FY,2011-07-01_FY,2010-07-02_FY,2009-07-03_FY,2008-06-27_FY,2007-06-29_FY,2006-06-30_FY,2005-07-01_FY,2004-07-02_FY,2003-06-27_FY,2002-06-28_FY,2001-06-29_FY
,revenue,10509000000.0,10390000000.0,11184000000.0,10771000000.0,11160000000.0,13739000000.0,13724000000.0,14351000000.0,14939000000.0,10971000000.0,11395000000.0,9805000000.0,12708000000.0,11360000000.0,9206000000.0,7553000000.0,6224000000.0,6486000000.0,6087000000.0,5966000000.0
,costOfRevenue,7667000000.0,7458000000.0,7820000000.0,7597000000.0,8545000000.0,9929000000.0,9878000000.0,10411000000.0,10255000000.0,8825000000.0,8191000000.0,8395000000.0,9503000000.0,9175000000.0,7069000000.0,5880000000.0,4765000000.0,4759000000.0,4494000000.0,4959000000.0
,grossProfit,2842000000.0,2932000000.0,3364000000.0,3174000000.0,2615000000.0,3810000000.0,3846000000.0,3940000000.0,4684000000.0,2146000000.0,3204000000.0,1410000000.0,3205000000.0,2185000000.0,2137000000.0,1673000000.0,1459000000.0,1727000000.0,1593000000.0,1007000000.0
,grossProfitRatio,0.270434865353507,0.282194417709336,0.300786838340486,0.294680159688051,0.234318996415771,0.277312759298348,0.280238997376858,0.274545327851718,0.313541736394672,0.195606599216115,0.28117595436595,0.143804181540031,0.252203336480957,0.192341549295775,0.232131218770367,0.221501390176089,0.234415167095116,0.266265803268578,0.26170527353376,0.168789808917197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,973000000.0,991000000.0,1026000000.0,1232000000.0,1237000000.0,1353000000.0,1226000000.0,1133000000.0,1006000000.0,875000000.0,877000000.0,953000000.0,1028000000.0,904000000.0,805000000.0,645000000.0,666000000.0,670000000.0,698000000.0,797000000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498000000.0,738000000.0
,SellingAndMarketingExpenses,473000000.0,453000000.0,562000000.0,606000000.0,635000000.0,857000000.0,722000000.0,635000000.0,528000000.0,445000000.0,437000000.0,537000000.0,659000000.0,589000000.0,447000000.0,306000000.0,290000000.0,357000000.0,0.0,0.0
,otherExpenses,8736000000.0,8450000000.0,8988000000.0,9111000000.0,10080000000.0,10824000000.0,11226000000.0,11625000000.0,11303000000.0,9720000000.0,9218000000.0,11903000000.0,10673000000.0,10157000000.0,7885000000.0,6525000000.0,5490000000.0,5438000000.0,0.0,0.0
,operatingExpenses,1542000000.0,1445000000.0,1730000000.0,1942000000.0,2170000000.0,1752000000.0,2070000000.0,1849000000.0,1576000000.0,1340000000.0,1464000000.0,4075000000.0,1829000000.0,1571000000.0,1259000000.0,951000000.0,1015000000.0,1036000000.0,1219000000.0,1704000000.0
,costAndExpenses,9209000000.0,8903000000.0,9550000000.0,9717000000.0,10715000000.0,11681000000.0,11948000000.0,12260000000.0,11831000000.0,10165000000.0,9655000000.0,12470000000.0,11332000000.0,10746000000.0,8332000000.0,6831000000.0,5780000000.0,5795000000.0,5713000000.0,6663000000.0
,interestExpense,201000000.0,224000000.0,236000000.0,222000000.0,193000000.0,207000000.0,195000000.0,214000000.0,241000000.0,214000000.0,174000000.0,134000000.0,126000000.0,141000000.0,41000000.0,48000000.0,45000000.0,47000000.0,-52000000.0,-6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,379000000.0,541000000.0,598000000.0,749000000.0,815000000.0,841000000.0,879000000.0,873000000.0,814000000.0,754000000.0,780000000.0,931000000.0,844000000.0,851000000.0,612000000.0,464000000.0,414000000.0,443000000.0,405000000.0,443000000.0
,EBITDA,1679000000.0,2028000000.0,2232000000.0,1803000000.0,1260000000.0,2899000000.0,2655000000.0,2964000000.0,3922000000.0,1560000000.0,2520000000.0,-1734000000.0,2220000000.0,1465000000.0,1486000000.0,1186000000.0,858000000.0,1134000000.0,779000000.0,-254000000.0
