date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-05-07_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-10352000.0,-95306000.0,-204969000.0,-4456000.0,114627000.0,-12808000.0,-105417000.0,-73192000.0,-72298000.0,-809000.0,1012000.0,118844000.0,44206000.0,44206000.0,67393000.0,46317742.0,40815932.0,28100289.0,8847268.0,19385476.0,27668964.0,5774676.0,8629512.0,3196492.0
,depreciationAndAmortization,63965000.0,60695000.0,100669000.0,90889000.0,82610000.0,80531000.0,74375000.0,69219000.0,64626000.0,62545000.0,55035000.0,48284000.0,42363000.0,42877000.0,29254000.0,17529000.0,6918164.0,6831040.0,6831040.0,6831040.0,6831040.0,6831039.0,6831039.0,1707807.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,156000.0,413000.0,522000.0,430000.0,388000.0,997000.0,2093000.0,1258000.0,1320000.0,2898000.0,3233000.0,4633000.0,2665000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,6832000.0,-7660000.0,13868000.0,6879000.0,-15749000.0,-5572000.0,-7443000.0,2530000.0,-12895000.0,-4780000.0,6862000.0,-45285000.0,0.0,-7661000.0,1650000.0,-6126946.0,5717962.0,-5052258.0,-2941880.0,10041605.0,-10249629.0,-600000.0,-2700000.0,0.0
,accountsReceivables,-1989000.0,-120000.0,-4403000.0,10096000.0,-11755000.0,3539000.0,-11435000.0,6241000.0,-8111000.0,7326000.0,17650000.0,-25846000.0,-1072000.0,-1072000.0,6140000.0,-15017371.0,3602956.0,0.0,0.0,0.0,-10249629.0,-600000.0,-2700000.0,0.0
,inventory,-2184000.0,2794000.0,-2200000.0,-6043000.0,7380000.0,2438000.0,3528000.0,3538000.0,-5233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,2784000.0,-3796000.0,-6999000.0,0.0,0.0,0.0,0.0,-2971000.0,-2971000.0,9763000.0,3386273.0,1010626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13282000.0,-6311000.0,-8590000.0,-9132000.0,-10305000.0,0.0,-8238000.0,2411000.0,6253167.0,0.0,-5052258.0,-2941880.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,67000.0,10161000.0,-17546000.0,-13967000.0,-10271000.0,-4081000.0,-11705000.0,-15343000.0,-9769000.0,-2755000.0,-3600000.0,-607000.0,0.0,4532000.0,8316000.0,-8079208.0,0.0,0.0,0.0,0.0,10.0,-14852.0,17788.0,-4847727.0
,netCashProvidedByOperatingActivites,52858000.0,-16103000.0,31741000.0,127786000.0,174391000.0,57479000.0,-47265000.0,-567000.0,-12163000.0,57752000.0,63195000.0,127900000.0,83649000.0,83649000.0,106613000.0,51055588.0,62817261.0,29893551.0,12750908.0,36272601.0,24264865.0,11990863.0,12778339.0,56572.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2531000.0,-4870000.0,-37567000.0,-138364000.0,-123476000.0,-74053000.0,-8847000.0,-2745000.0,-91536000.0,-194426000.0,-190330000.0,-10053000.0,0.0,-8424000.0,-317800000.0,-294161063.0,-66137277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-11000000.0,-65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-10000000.0,0.0,-9508000.0,-11403000.0,0.0,0.0,-795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,212000.0,0.0,1041000.0,1685000.0,4227000.0,3772000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-50130000.0,-69000000.0,-1000.0,1364000.0,8871000.0,10609000.0,-8384000.0,0.0,-10053000.0,0.0,-18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119551210.0
,netCashUsedForInvestingActivites,-2319000.0,85054000.0,-46526000.0,-186809000.0,-197423000.0,-81685000.0,-73255000.0,6126000.0,-81783000.0,-202810000.0,-190330000.0,-10053000.0,-26424000.0,-26424000.0,-317800000.0,-294161063.0,-66137277.0,0.0,0.0,0.0,0.0,0.0,0.0,-119551210.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-334997000.0,-80603000.0,-55359000.0,0.0,0.0,0.0,-40000000.0,-250000000.0,0.0,-150000000.0,-81000000.0,-117816000.0,0.0,-123000000.0,-231000000.0,-5000000.0,-220544497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,17922000.0,0.0,103748000.0,120068000.0,0.0,113433000.0,172611000.0,75582000.0,4000.0,136510000.0,236684000.0,158890000.0,119751000.0,119751000.0,288357000.0,161967534.0,112137953.0,0.0,0.0,0.0,0.0,0.0,0.0,119430862.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27055933.0,0.0
