Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,640000000.0,0.0,0.0,0.0,607152000.0,804840000.0,606811000.0,583597000.0,579594000.0
Stock-based compensation,37000000.0,0.0,0.0,0.0,22383000.0,15844000.0,21466000.0,20183000.0,18044000.0
Operating Cash Flow,709000000.0,0.0,0.0,0.0,172342000.0,290897000.0,899291000.0,987862000.0,874289000.0
Capital Expenditure,512000000.0,0.0,0.0,0.0,605083000.0,717862000.0,826400000.0,771798000.0,583134000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-17000000.0,0.0,0.0,0.0,-18943000.0,-18544000.0,-140045000.0,-172294000.0,-303077000.0
Investing Cash flow,-464000000.0,0.0,586000000.0,715376000.0,-470772000.0,172749000.0,-896611000.0,-759603000.0,-791108000.0
Issuance (repayment) of debt,-19000000.0,-0.0,-0.0,-0.0,-0.0,-414000.0,-145000.0,-330338000.0,-316000.0
Issuance (buybacks) of shares,0.0,0.0,-586000000.0,-715376000.0,-18943000.0,-18544000.0,-20045000.0,-62294000.0,-52827000.0
Dividend payments,-6000000.0,-0.0,-0.0,-0.0,-3056000.0,-482270000.0,-22970000.0,-21094000.0,-19631000.0
Financing Cash Flow,-14000000.0,0.0,0.0,0.0,167878000.0,-499939000.0,-48477000.0,-81019000.0,-83166000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,231000000.0,0.0,586000000.0,715376000.0,-130552000.0,-36293000.0,-45797000.0,147240000.0,15000.0
Free Cash Flow,197000000.0,0.0,0.0,0.0,-432741000.0,-426965000.0,72891000.0,216064000.0,291155000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
